# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4389] KEOSAUQUA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4389   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    13 103          10    29 302          199
   1954   4     3  93          10    30 303          210
   1955   3    29  88          10    31 304          216
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   3    28  87          11     6 310          223
   1959   3    28  87          11     5 309          222
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     5 309          203
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   4     9 100          10    10 284          184
   1965   3    30  89          11    13 317          228
   1966   4    10 100          10    25 298          198
   1967   4    24 114          10    28 301          187
   1968   3    23  83          10    25 299          216
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    16 320          228
   1971   4     7  97          11     7 311          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4    24 114          10     2 275          161
   1975   4     4  94          10    16 289          195
   1976   4    12 103          10    17 291          188
   1977   3    22  81          11    12 316          235
   1978   3    27  86          11     7 311          225
   1979   4     6  96          10    13 286          190
   1980   4    12 103          10    12 286          183
   1981   4     6  96          10    23 296          200
   1982   4    21 111          10    22 295          184
   1983   4    19 109          11     5 309          200
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     5 309          210
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    12 286          176
   1989   4    13 103          11     2 306          203
   1990   4    12 102          10    22 295          193
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4     5  95          10    31 304          209
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     3 307          212
   1996   4    10 101          11     1 306          205
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     7 281          178
   2001   4     1  91          10    17 290          199
   2002   4     5  95          10    20 293          198
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11    12 317          213
             MEAN= 97              MEAN=298     MEAN=201
