# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2977] FOREST-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2977
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  37   4  31   4  36   5  47   6  44   5  36   6  32  12  37   9  35  11  42   5  35   3  35   3
  2  37   3  50   6  42   4  47   4  36   3  39   5  32  12  31   7  38   5  40   9  37   4  35   3
  3  34   6  31   4  35   3  42   6  42   2  45   9  32  10  31   9  35   8  39   6  38   4  31   4
  4  34   2  36   3  43   4  41   6  45   8  38  10  31   8  30  10  35  10  48   8  36   2  34   5
  5  33   3  33   2  33   4  40   4  37   3  41   8  35   7  33   6  34   6  57   6  34   4  35   4
  6  34   2  34   3  37   4  40   6  43   6  40   8  33   9  32   6  33  10  47   5  34   4  35   2
  7  32   4  36   3  47   6  47   5  39   3  34   9  32   9  35   5  41   7  40   5  37   7  38   4
  8  40   4  41   5  46   3  38   4  42   8  35   7  30  11  32   6  38   8  41   5  39   4  31   3
  9  33   5  35   2  42   4  47   2  43   5  39   8  34  12  34   8  42   5  38   7  40   1  30   3
 10  39   5  37   3  33   5  42   4  44   7  36  11  33   9  32  12  41   6  44   9  35   3  33   5
 11  40   4  35   3  39   4  39   3  35   8  36   9  35   9  34   9  35   8  39   6  39   2  46   6
 12  44   1  41   3  38   5  41   4  44   6  33   9  30  13  33  12  46   6  37   6  35   3  29   4
 13  41   4  33   4  33   4  43   5  40   4  37  11  34   7  35   8  35   6  38   6  33   4  43   2
 14  40   3  36   4  44   4  42   2  45   6  34   8  31   7  34   9  38   8  39   5  38   3  43   1
 15  40   4  36   1  38   4  49   3  39   5  32   8  32   7  32  11  38   6  41   6  33   4  35   0
 16  38   2  42   5  42   3  47   6  50   7  34  10  38   9  37   6  42   6  37   5  34   4  33   4
 17  38   4  36   3  40   4  55   4  37   5  35  10  32   7  34   8  37   8  34   6  30   3  33   3
 18  59   4  38   2  31   6  43   8  42   5  39   6  30   9  31   8  41   6  44   6  38   5  38   2
 19  35   4  34   4  32   2  47   6  41   7  38   5  32  13  33   9  40   5  41   4  46   4  41   2
 20  37   5  36   3  36   2  42   7  36   9  36  10  31  10  39   4  33   4  43   7  33   4  44   4
 21  51   5  44   3  39   3  44   3  35   8  36  10  32  10  33   8  37   8  46   4  36   5  46   3
 22  44   2  40   3  38   4  53   3  36   5  40   9  30   8  36   9  44   7  37   5  45   3  30   4
 23  36   4  38   5  38   4  40   6  40  10  38   8  37   8  30   6  40   4  40   7  30   1  34   4
 24  43   3  51   3  48   4  38   5  37  10  34  12  36  12  35  11  41   9  53   3  37   3  40   4
 25  33   6  40   4  42   5  42   7  35   4  32  12  33  10  34   5  37   6  42   5  43   1  41   4
 26  36   5  35   1  39   4  41   8  37   4  34  10  33   6  33   6  38   5  39   5  31   3  44   6
 27  34   3  45   6  40   4  43   8  34   5  33  10  30   9  36   6  39   7  47   3  38   3  36   2
 28  36   5  39   6  40   4  43   4  37   5  36   7  32   5  40   7  35   5  36   8  34   3  34   4
 29  40   5  29  10  42   4  47   6  38   5  34   8  33  11  34  10  44   6  37   5  35   4  33   3
 30  53   5  **  **  44   6  45   7  40 -15  35   6  27   4  34   6  48   7  39   4  33   3  34   4
 31  40   5  **  **  46   5  **  **  36 -32  **  **  39  10  38   9  **  **  40   3  **  **  33   3
