# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4735] LEMARS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4735
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      1     38     79    262    176     23     20      0      0
 1952      0      0      0     12     44    287    277    169    111      0      0      0
 1953      0      0      0      1     45    284    293    262     77     35      0      0
 1954      0      0      0     11     14    245    394    221     98      1      0      0
 1955      0      0      0      5     76    145    508    467    143      8      0      0
 1956      0      0      0      0     83    353    256    299     90     38      0      0
 1957      0      0      0      4     30    131    424    253     30      0      0      0
 1958      0      0      0      1     76    112    180    293    127     21      0      0
 1959      0      0      0      1     58    274    255    354     94      0      0      0
 1960      0      0      0     20     30     84    246    199    105     11      0      0
 1961      0      0      0      1     21    143    223    206     65      4      0      0
 1962      0      0      0     14     92    125    224    200     33     29      0      0
 1963      0      0      0      9     51    265    339    216     99     32      0      0
 1964      0      0      0      3    105    195    374    155     82      4      0      0
 1965      0      0      0      1     81    149    255    204     19      5      0      0
 1966      0      0      0      5     42    184    380    124     49      7      0      0
 1967      0      0      2      4     66    120    229    177     26      8      0      0
 1968      0      0      2      4     15    236    248    239     47     20      0      0
 1969      0      0      0      0     82     70    294    223     35      8      0      0
 1970      0      0      0     24    116    212    298    264    129     15      0      0
 1971      0      0      0      8      8    282    198    214    116     20      0      0
 1972      0      0      0      0     84    193    237    218     80      1      0      0
 1973      0      0      0      0     34    261    328    369     56     21      0      0
 1974      0      0      0     14     49    196    487    182     56      9      0      0
 1975      0      0      0      0    106    190    412    342     62     39      0      0
 1976      0      0      0     15     41    263    405    358    129     11      0      0
 1977      0      0      0     32    150    259    390    174     71      0      0      0
 1978      0      0      5      0     72    256    336    285    201      6      0      0
 1979      0      0      0      2     53    229    328    286    136      3      0      0
 1980      0      0      0     29     90    260    437    312    144      7      0      0
 1981      0      0      0     33     28    256    352    235    103      0      0      0
 1982      0      0      0      3     55    109    376    270     95      5      0      0
 1983      0      0      0      0     26    176    436    506    195     11      0      0
 1984      0      0      0      2     30    201    267    316     63      3      0      0
 1985      0      0      0     36     79    158    258    136    121      0      0      0
 1986      0      0      4      1     46    245    355    149     57      0      0      0
 1987      0      0      0     36    133    281    385    190     51      1      0      0
 1988      0      0      0      7    117    357    348    367     90      0      0      0
 1989      0      0      0     19     39    140    366    220     78      4      0      0
 1990      0      0      0     29     10    217    239    217    151      6      0      0
 1991      0      0      0     16    130    243    252    233    104      1      0      0
 1992      0      0      0      0     44     96     91     87     34      3      0      0
 1993      0      0      0      0      7     99    209    210     13     10      0      0
 1994      0      0      0     14     88    205    155    136    105      2      0      0
 1995      0      0      0      0      1    189    295    307     42     10      0      0
 1996      0      0      0      0     33    192    158    145     55      5      0      0
 1997      0      0      0      0     10    195    280    169     82     54      0      0
 1998      0      0      0      0     87    121    255    225    144      1      0      0
 1999      0      0      0      0     34    144    321    162     51      2      0      0
 2000      0      0      0      0     53    129    271    254     97      5      0      0
 2001      0      0      0     23     59    172    309    232     38      3      0      0
 2002      0      0      0     17     41    260    375    195     98      3      0      0
 2003      0      0      0     16     22    136    256    251     37     12      0      0
 2004      0      0      0      1     35     88    191    106    114      3      0      0
 2005      0      0      0      6     37    210    296      0      0      0      0      0
 MEAN      0      0      0      9     56    195    302    236     84     10      0      0
