# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6305] OSAGE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6305
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   3  39   3  39   1  34   4  35   6  36   7  32  11  32   5  38  10  44   7  39   2  31   2
  2  27   3  48   6  33   3  42   5  37   5  35   6  32   8  30   9  34   6  41  10  40   4  32   2
  3  36   3  31   5  31   5  37   5  38   5  37   6  30  10  29   6  35   8  37   3  39   3  29   2
  4  33   4  40   5  36   2  45   7  44   6  34   9  32   9  35   6  42   8  50   5  33   3  32   5
  5  33   2  35   5  29   5  41   6  38   5  37   9  30   9  33   7  37  11  43   7  34   3  36   5
  6  34   2  34   2  40   4  40   7  42   8  33   5  30   9  33   6  36   5  41   4  35   4  34   3
  7  32   6  31   3  39   8  38   6  39   3  34   9  30   7  30   7  37   8  38   5  35   6  36   2
  8  38   5  37   4  36   4  35   4  38   8  35  10  29   9  30   5  33   6  43   6  38   3  25   3
  9  31   6  32   5  43   5  38   3  38   7  38   8  31  11  32  10  42   6  36   9  36   3  32   5
 10  39   5  38   5  32   3  36   3  40   9  32  12  32   8  32   8  38   3  38   8  34   4  32   3
 11  40   3  35   4  38   3  43   4  35  11  33   7  32   8  32  11  36   8  36   4  36   5  36   4
 12  42   2  41   3  28   5  41   6  40   6  33   4  32  10  34   9  48   5  42   7  37   4  29   2
 13  37   4  37   2  34   4  43   6  43   8  33   3  32  10  34   9  34   7  43   5  33   4  33   3
 14  28   3  45   5  35   4  37   5  44   8  31   3  32   8  38   8  36   4  41   7  34   3  31   1
 15  33   3  39   5  37   5  45   4  35   9  31   9  30   8  32  11  38   6  40   6  36   5  35   3
 16  42   4  36   5  41   4  42   7  38   5  31  12  31   8  32   5  41   5  41   3  36   4  34   5
 17  38   4  33   2  38   5  53   3  37   9  33  12  33  10  33   9  36   5  35   4  30   4  34   3
 18  50   3  33   2  35   5  42   8  45   7  36   5  29   8  33  10  37   7  48   5  37   3  43   4
 19  39   5  32   3  31   4  49   5  39   5  37   8  33  11  34  10  40   5  38   6  47   5  40   5
 20  37   3  38   3  38   3  41   6  36   8  34   8  28  12  33   8  35   9  39   6  31   4  36   4
 21  39   3  39   4  38   3  44   5  37  11  34   8  30   9  39  10  36   8  37   6  35   2  43   3
 22  44   2  39   5  39   2  36   3  41   3  31  10  30  10  31  10  38   7  35   5  34   3  31   5
 23  39   6  37   4  35   4  35   4  36   7  35   8  30   6  28   6  37   5  34   2  30   3  32   3
 24  32   5  45   4  45   5  41   6  33  10  33  10  30  11  33   8  45   7  46   3  37   3  33   4
 25  38   2  36   4  33   4  38   4  36   4  33  12  31  12  39  11  40   9  44   5  36   4  27   3
 26  32   4  32   4  36   7  40   7  35   4  34   7  30  10  32   7  37  10  41   6  33   4  41   4
 27  36   3  41   4  46   4  37   7  36   3  30   8  33  10  37   9  37   7  43   5  35   3  34   4
 28  34   3  37   5  39   4  38   6  38   4  33   6  30  12  32   7  38   5  33   6  32   4  29   2
 29  35   5  32   9  47   4  47   6  41   3  34   8  31  13  34   9  45   5  41   5  37   3  38   5
 30  40   3  **  **  40   4  35   6  33   5  29   8  27  11  34   8  44   5  39   3  32   3  35   4
 31  39   5  **  **  38   2  **  **  35  11  **  **  32  11  35   7  **  **  37   3  **  **  31   0
