# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0200   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   4     4  94          11     1 305          211
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   5    10 130          10    17 290          160
   1967   5     2 122          10    11 284          162
   1968   4    25 116          10     4 278          162
   1969   4     1  91          10    14 287          196
   1970   5     2 122          11    14 318          196
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    15 289          190
   1973   4    13 103          10    30 303          200
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    25 298          196
   1976   4    12 103          10     8 282          179
   1977   4     6  96          10    16 289          193
   1978   3    26  85          10    19 292          207
   1979   4    10 100          10    13 286          186
   1980   4    14 105          10    12 286          181
   1981   4     6  96          10    19 292          196
   1982   4    11 101          10    21 294          193
   1983   4    19 109          10    13 286          177
   1984   4     1  92          10    23 297          205
   1985   4     9  99          10     1 274          175
   1986   4    15 105          10    14 287          182
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10    22 296          181
   1989   4    13 103          10    19 292          189
   1990   4    18 108          10    10 283          175
   1991   3    30  89          10     7 280          191
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    27  86          10     4 277          191
   2000   4    12 103          10     6 280          177
   2001   4    17 107          10    17 290          183
   2002   4     6  96          10    13 286          190
   2003   4    10 100          10    26 299          199
   2004   4    13 104          11     3 308          204
             MEAN=102              MEAN=292     MEAN=190
