# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0608] BELLEVUE-L-AND-D-12
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0608   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4     7  98          10     6 280          182
   1953   3    29  88          11     5 309          221
   1954   4     4  94          10    31 304          210
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          11     6 310          206
   1958   3    29  88          11     7 311          223
   1959   3    28  87          11     6 310          223
   1960   4    10 101          10    21 295          194
   1961   4     8  98          11    18 322          224
   1962   4    16 106          10    26 299          193
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10    10 284          189
   1965   3    30  89          11    14 318          229
   1966   3    28  87          10    25 298          211
   1967   4    24 114          11     4 308          194
   1968   4     5  96          11     4 309          213
   1969   3    31  90          10    23 296          206
   1970   3    30  89          11    16 320          231
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     5  95          11    14 318          223
   1976   4    12 103          10    18 292          189
   1977   3    22  81          11    13 317          236
   1978   3    27  86          11     7 311          225
   1979   4    10 100          10    26 299          199
   1980   3    26  86          10    29 303          217
   1981   4     6  96          10    24 297          201
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11     5 309          200
   1984   4     1  92          11     2 307          215
   1985   4     9  99          11    20 324          225
   1986   4    23 113          11    10 314          201
   1987   4     5  95          10    11 284          189
   1988   4    20 111          10    12 286          175
   1989   4    14 104          11     3 307          203
   1990   4    19 109          11     8 312          203
   1991   3    30  89          10    19 292          203
   1992   4     6  97          10    17 291          194
   1993   4     6  96          11     1 305          209
   1994   4     8  98          11    16 320          222
   1995   4     6  96          11     3 307          211
   1996   4    10 101          10    31 305          204
   1997   4    14 104          10    23 296          192
   1998   3    25  84          11     5 309          225
   1999   3    28  87          10    24 297          210
   2000   4    13 104          11    15 320          216
   2001   3    29  88          11    20 324          236
   2002   4     7  97          11     1 305          208
   2003   4    11 101          10     2 275          174
   2004   3    23  83          11    13 318          235
             MEAN= 96              MEAN=304     MEAN=208
