# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1319] CEDAR-RAPIDS-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1319   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10    27 300          183
   1954   4    12 102          10    18 291          189
   1955   3    29  88          10    16 289          201
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   4    29 119          10    26 299          180
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     1 305          184
   1964   4     9 100          10     6 280          180
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    17 290          160
   1967   4    24 114           9    29 272          158
   1968   4    15 106          10     4 278          172
   1969   4    29 119          10    14 287          168
   1970   4    10 100          10    16 289          189
   1971   5     3 123          10    12 285          162
   1972   4    26 117           9    30 274          157
   1973   4    13 103          10    30 303          200
   1974   4    24 114           9    22 265          151
   1975   4    13 103          10     2 275          172
   1976   4    26 117          10     6 280          163
   1977   4    29 119          10    13 286          167
   1978   5     1 121          10     8 281          160
   1979   5     1 121          10    13 286          165
   1980   4    16 107          10    12 286          179
   1981   4    21 111          10    19 292          181
   1982   4    21 111          10    21 294          183
   1983   4    24 114          10    13 286          172
   1984   4    24 115           9    26 270          155
   1985   4     9  99          10     6 279          180
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   5     7 127          10     4 277          150
   1990   4    18 108          10    11 284          176
   1991   4    10 100           9    20 263          163
   1992   4    13 104          10    17 291          187
   1993   4    21 111          10    10 283          172
   1994   4     7  97          11     1 305          208
   1995   4    25 115          10    22 295          180
   1996   4    14 105          10    19 293          188
   1997   4    17 107          10    22 295          188
   1998   3    24  83          10    22 295          212
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4    26 116          10    16 289          173
   2003   4    10 100          10     1 274          174
   2004   5     3 124          10     2 276          152
             MEAN=109              MEAN=285     MEAN=176
