# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3007] FORT-MADISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia3007
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     28     85    149    305    206     53     38      0      0
 1952      0      0      1     30     75    364    392    214    114      8      3      0
 1953      0      0      0      4     86    375    422    345    168     57      0      0
 1954      0      0      0     17     24    368    477    349    172     55      0      0
 1955      0      0      0     19     71    144    504    405    155      9      0      0
 1956      0      0      0      4    119    308    328    342    133     29      0      0
 1957      0      0      0     20     40    208    447    332     87      0      0      0
 1958      0      0      0      5     66    134    251    336    128     27      2      0
 1959      0      0      0      4    128    257    295    424    166      0      0      0
 1960      0      0      0     21     29    142    266    325    195     21      1      0
 1961      0      0      0      2     29    217    292    310    173     21      1      0
 1962      0      0      0     22    198    230    298    288     94     50      0      0
 1963      0      0      3     15     48    310    347    264    123    120      0      0
 1964      0      0      0     15    180    235    382    254    131      2      1      0
 1965      0      0      0      6    151    189    293    243    107     15      0      0
 1966      0      0      0      0     18    193    458    213     75      7      0      0
 1967      0      0      2     19     52    216    248    179     67     33      0      0
 1968      0      0      0      3     24    294    342    328     84     48      4      0
 1969      0      0      0      7     75    137    370    286    119     41      0      0
 1970      0      0      0     32    128    215    373    298    119     13      0      0
 1971      0      0      0     18     15    329    287    279    194     30      0      0
 1972      0      0      0      4     91    165    302    204    139      1      0      0
 1973      0      0      0      0      8    213    323    277     95     25      0      0
 1974      0      0      0     21     44     88    399    220     48      6      0      0
 1975      0      0      0      1    105    246    367    317     46     18      0      0
 1976      0      0      0     15      5    124    396    211     99     17      0      0
 1977      0      0      0     23    150    212    441    174     79      3      0      0
 1978      0      0      0      0     94    176    305    218    170      5      1      0
 1979      0      0      0      0     57    201    285    293    104     22      0      0
 1980      0      0      0      1     75    139    432    358    142      2      0      0
 1981      0      0      0     22     23    214    298    224     60      3      0      0
 1982      0      0      0      0     74     68    289    264    110     26      0      0
 1983      0      0      0      0     13    266    491    500    157     14      0      0
 1984      0      0      0      5     17    251    277    345     93      1      0      0
 1985      0      0      0     36     48    112    298    136    180      0      0      0
 1986      0      0      4     25     53    290    422    187    164      5      0      0
 1987      0      0      0     30    181    347    490    342    105      0      0      0
 1988      0      0      0      0    116    334    480    459    143      3      0      0
 1989      0      0      0     26     63    208    419    314     84     20      0      0
 1990      0      0      1     30      8    247    330    333    214     14      0      0
 1991      0      0      0      4    181    355    404    344    186     10      0      0
 1992      0      0      0      2     64    206    259    161    101      8      0      0
 1993      0      0      0      0     46    231    324    346     44      7      0      0
 1994      0      0      0     17     72    314    323    254    129     15      0      0
 1995      0      0      0      0      8    249    405    458     89      3      0      0
 1996      0      0      0      0     54    239    292    301     91     13      0      0
 1997      0      0      0      0     19    232    361    255    128     72      0      0
 1998      0      0      4      0    129    239    404    385    237      6      0      0
 1999      0      0      0      3     57    253    481    293    121      8      0      0
 2000      0      0      0      0    109    181    336    402    186     28      5      0
 2001      0      0      0     31     85    205    435    348     98      8      0      0
 2002      0      0      0     42     44    301    447    337    202     21      0      0
 2003      0      0      0     11     34    194    364    403     85      6      0      0
 2004      0      0      0     20    111    179    282    178    161      8      0      0
 2005      0      0      0     15     61    346    436      0      0      0      0      0
 MEAN      0      0      0     12     72    230    363    297    125     19      0      0
