# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1635
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  45 -17  62 -20  70 -13  84  22  89  29  92  39  99  52 101  53 100  42  89  27  79  18  62   9
  2  59 -23  55 -24  69  -5  83  17  88  30  90  44  95  46  99  50  96  44  92  24  74  15  65   2
  3  59 -16  55 -29  73   1  83  16  87  31  95  39  94  47  99  50  94  42  91  28  75  12  68  -3
  4  61 -12  51 -22  68  -7  77   9  91  31  92  44  97  46  99  47  93  38  88  28  76   9  70  -4
  5  53 -24  55 -24  70 -14  80  18  90  33  91  39  96  46  94  50  94  41  87  28  72  10  68   2
  6  45 -21  51 -19  71 -14  85   8  85  30  93  44  96  47  96  50  95  38  90  24  72  17  60  -8
  7  50 -17  54 -16  78  -8  80   7  88  27  96  47  98  46  96  49  98  39  86  26  73   7  55  -9
  8  60 -19  62 -17  77  -3  80  18  91  35  94  48  95  52  99  49  98  39  83  26  77   6  63  -6
  9  58 -13  54 -20  70   2  77  16  92  29  94  40  97  51  95  48  96  42  82  26  76  13  53 -20
 10  55 -23  60 -16  73  -1  84  20  89  28  94  42  99  49  96  51  94  40  84  22  69  16  58 -18
 11  53 -21  67 -13  74   2  83  22  89  32  94  38  96  49  94  47  94  37  88  22  75  12  59 -18
 12  57 -23  63 -13  80  -8  82  22  90  33  93  46  99  49  95  46  92  36  84  24  66  11  60 -12
 13  57  -9  58 -12  72   7  77  22  89  33  95  44 101  47  94  49  90  33  88  27  75   4  62 -18
 14  50 -18  62  -2  75  -2  86  24  89  35  99  48  99  47  98  44  91  37  83  27  74   2  62 -13
 15  56 -20  64  -9  75   5  88  26  89  33  96  48 100  48 100  47  90  38  88  28  71   2  54 -15
 16  55 -22  60 -11  71  10  88  22  89  31  95  44  97  54 100  46  88  34  83  27  71   5  58 -15
 17  55 -20  63 -15  75   9  85  24  90  33  94  47  93  50 101  48  93  39  83  24  73  -4  52 -12
 18  54 -21  61 -10  72   5  89  22  92  37  95  48  98  54  97  43  91  30  83  22  73   7  56 -15
 19  52 -23  61 -15  77   6  85  21  91  36  99  48  97  53  99  51  92  37  86  18  68  12  55 -19
 20  49 -25  64  -5  70   5  90  23  90  36 100  47  98  50  98  47  89  30  85  24  69   8  57 -20
 21  60 -26  59 -10  77   6  87  27  90  37  99  44  98  48  95  49  87  34  85  23  66   3  59 -27
 22  60 -20  64  -7  75  12  91  25  91  33  95  45  98  53  96  50  89  32  84  22  64   5  57 -20
 23  53 -23  60  -4  75   8  89  26  92  32  94  44  97  53  97  49  84  29  84  20  64   6  57 -22
 24  62 -13  66 -11  74   1  84  22  90  39  95  48  95  55  94  43  89  31  83  21  64   7  56 -21
 25  61 -11  70 -12  73   4  91  30  91  39  99  47  96  54  94  41  88  35  79  24  62   8  56 -19
 26  57 -16  63 -10  82   5  88  29  93  38  95  51  99  47  94  45  87  30  82  17  66  -8  51 -18
 27  62 -16  69  -8  78  10  86  31  93  34  95  47 100  48  96  48  89  32  77  20  69   7  56 -12
 28  52 -22  61  -4  79   3  91  30  93  37  96  47 100  54  97  39  92  32  77  17  64  -2  66 -14
 29  50 -22  64  -2  87  10  94  27  89  33  97  53  98  48  97  45  96  27  78  17  67  -8  65  -8
 30  57 -20 *** ***  84   9  86  30  93  40  95  50 100  45  98  49  90  29  80  15  67  -3  59 -11
 31  67 -22 *** ***  82  10 *** ***  91  40 *** *** 101  46 100  44 *** ***  81  23 *** ***  60 -17
