# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1635   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4     7  98          10     6 280          182
   1953   4    19 109          11     5 309          200
   1954   4     4  94          10    31 304          210
   1955   3    29  88          11     3 307          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   3    22  81          10    30 303          222
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   4     3  93          11     5 309          216
   1962   4    16 106          10    24 297          191
   1963   3    22  81          10    29 302          221
   1964   4     9 100          10    10 284          184
   1965   3    31  90          10    28 301          211
   1966   4    10 100          10    25 298          198
   1967   4    24 114          11     4 308          194
   1968   4     1  92          10    29 303          211
   1969   3    31  90          10    23 296          206
   1970   4    10 100          11    15 319          219
   1971   4     7  97          11     4 308          211
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    31  90          10     2 275          185
   1975   4    12 102          11    14 318          216
   1976   3    22  82          10    22 296          214
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11    19 323          237
   1979   4     6  96          10    26 299          203
   1980   3    25  85          10    29 303          218
   1981   4     6  96          10    23 296          200
   1982   4    11 101          10    22 295          194
   1983   4    20 110          11     5 309          199
   1984   3    31  91          10    24 298          207
   1985   4     9  99          11    17 321          222
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10     8 281          187
   1988   4    19 110          10    12 286          176
   1989   4    13 103          11     3 307          204
   1990   4    18 108          10    19 292          184
   1991   3    30  89          10    19 292          203
   1992   4     5  96          10    17 291          195
   1993   4    17 107          10    31 304          197
   1994   4     7  97          11    16 320          223
   1995   4     5  95          11     3 307          212
   1996   4     9 100          10    31 305          205
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     5 309          226
   1999   3    26  85          10    24 297          212
   2000   4    12 103          10     7 281          178
   2001   4     1  91          10    17 290          199
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11    13 318          214
             MEAN= 97              MEAN=300     MEAN=203
