# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8266] TIPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia8266
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  27  12  29  10  40  20  54  32  67  43  76  52  84  60  84  60  81  57  72  44  57  36  38  21
  2  29  13  28   9  40  22  53  32  69  44  76  53  84  61  84  61  81  57  72  45  55  34  40  22
  3  29  11  28   9  40  22  54  33  69  44  75  52  83  61  85  61  81  57  70  45  54  33  40  23
  4  27   9  30  10  40  21  54  31  69  46  78  54  83  62  83  61  80  55  68  44  51  33  39  21
  5  27   8  30  10  39  21  53  32  69  46  79  56  84  61  81  60  79  54  67  43  50  30  39  21
  6  27   9  28  11  40  20  57  32  70  45  80  57  84  60  82  61  78  55  66  42  49  29  37  19
  7  26   7  29  10  39  20  58  33  68  44  80  57  84  61  83  61  80  55  66  41  51  30  34  18
  8  25   6  29  11  40  19  56  33  69  46  79  57  85  62  83  60  80  54  67  42  50  30  33  18
  9  26   7  30  12  42  22  55  32  69  46  79  57  85  61  83  60  78  55  65  42  49  30  32  15
 10  25   6  31  13  42  22  54  32  71  46  80  57  84  61  83  59  77  53  64  39  51  29  33  17
 11  26   7  30  13  43  25  58  34  71  46  80  57  85  61  82  59  78  51  65  39  49  28  32  16
 12  27  10  31  13  43  25  57  35  73  47  81  59  85  62  82  58  78  52  67  40  48  28  31  14
 13  29  12  34  13  44  25  58  36  71  47  82  58  85  63  82  59  76  52  67  41  49  29  32  14
 14  29  12  34  15  43  25  59  36  72  48  82  59  85  62  83  60  75  51  66  42  49  29  31  16
 15  27   9  33  15  44  25  60  37  72  49  81  59  84  62  83  60  73  51  67  42  49  29  32  15
 16  27   7  33  14  45  24  63  38  72  48  80  57  84  61  82  60  73  49  65  41  49  28  32  15
 17  28   8  33  14  45  25  63  39  74  50  82  58  85  63  83  59  74  50  64  39  48  28  31  14
 18  28  10  36  17  45  26  63  39  75  51  83  60  86  64  82  59  75  51  63  38  47  28  30  13
 19  28   9  36  19  45  27  65  40  75  50  83  60  86  64  82  60  75  51  61  36  47  28  30  15
 20  27   7  37  17  45  27  63  41  76  50  83  59  85  64  82  58  73  50  61  37  44  27  29  14
 21  27   9  36  17  45  25  65  40  76  50  82  59  85  63  81  59  71  47  62  39  44  24  29  12
 22  29  11  36  18  48  26  63  40  74  51  82  59  84  63  82  59  70  46  63  38  45  25  30  13
 23  29  10  36  20  50  27  64  40  74  51  82  59  84  63  81  58  69  45  61  37  45  25  30  15
 24  29  10  37  18  48  26  64  39  74  51  82  60  84  62  80  58  68  45  60  38  42  24  30  11
 25  29   9  37  18  48  27  66  41  74  52  83  60  84  62  82  58  71  45  59  37  43  25  28  11
 26  27   7  38  19  48  27  68  42  73  52  84  61  84  62  82  59  72  46  59  36  43  25  29  13
 27  26   6  39  20  51  30  67  43  72  51  84  61  85  62  82  60  71  46  60  36  40  23  30  12
 28  27   9  38  20  54  32  65  42  74  52  85  62  84  62  83  60  71  45  58  35  37  19  32  14
 29  26   9  40  18  52  31  65  41  74  53  84  62  84  61  83  59  71  45  57  34  35  19  31  13
 30  27   8 *** ***  52  31  67  43  77  53  84  61  83  61  82  59  71  45  59  36  38  20  31  13
 31  28   8 *** ***  54  32 *** ***  77  55 *** ***  85  61  82  58 *** ***  57  36 *** ***  30  12
