# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0364] ATLANTIC-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0364
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31   3  41   3  50   6  50   4  47  10  39   6  39  11  35  11  45   9  52   9  48   3  44   3
  2  42   3  43   3  46   3  51   5  47   8  39   5  32  12  34   8  47   9  48   5  45   3  35   5
  3  44   4  44   4  46   1  43   2  44   6  45   9  40   7  41   7  40  12  48  11  48   4  39   3
  4  41   4  44   3  45   4  46   7  46   8  39  10  34   9  37   9  43   9  44   3  45   3  38   3
  5  50   4  43   3  45   5  58   3  46  10  44  10  39  10  38   7  47  10  50  10  45   2  36   3
  6  38   3  44   3  54   2  47   4  45   5  40  11  36   9  35  11  49  11  45   5  47   3  45   1
  7  41   3  43   2  41   2  52   4  44   3  44   6  38  14  36   5  49  10  50   7  45   6  44   4
  8  39   5  50   2  45   3  54   3  44   5  37   6  32  12  36  10  42   6  49   6  44   8  42   3
  9  35   3  44   3  44   5  48   6  45   7  42   7  39  13  38  11  46   5  49   4  41   5  47   3
 10  36   3  44   4  44   2  51   3  45   7  46   7  36   8  37  14  44   6  52  10  49   3  40   4
 11  41   2  42   3  44   2  46   3  46   7  41  10  35  10  37   8  44   7  53   7  43   5  43   4
 12  48   2  45   3  45   3  44   5  44   4  38   4  36  10  36   7  52   7  45   9  53   2  40   3
 13  40   4  46   3  44   5  49   5  42   6  39   9  38   8  38   8  44   6  44   5  54   2  39   4
 14  35   2  44   3  53   6  44   3  42   5  39   5  37   5  42  12  40   7  46   6  36   3  48   3
 15  43   4  40   5  50   4  47   3  42  11  37   9  38  10  40   5  46   8  45   6  49   5  48   2
 16  41   4  41   7  47   4  50   6  56   7  38  14  40  11  39  13  52   9  44   6  39   2  42   3
 17  43   6  43   3  44   2  48   7  45   8  41   8  37  13  38  10  46   4  43   4  42   3  41   3
 18  45   6  46   4  44   3  45   7  47   8  45   8  32   5  42  10  42   7  54   6  47   3  48   2
 19  47   3  44   3  43   2  47   5  43   8  43   9  35  11  36  11  51  10  51   5  48   6  39   3
 20  48   4  44   4  44   4  49   5  40   9  41  12  35   8  44   9  46   7  53   4  40   4  37   4
 21  42   3  51   4  43   5  51   4  36   6  37   9  36   5  39   9  44   6  45   4  45   3  45   2
 22  46   4  44   2  44   2  41   4  38   4  41   5  35   8  42  14  49   8  44   4  43   4  42   2
 23  45   3  41   6  48   7  46  11  41   5  37   8  39   9  44   8  46   6  48   6  41   4  51   3
 24  49   4  51   2  48   5  48   3  44   6  37  12  40   9  40   7  44   7  51   5  40   5  40   4
 25  46   3  43   3  49   1  45   1  40   5  40   6  38   8  43   5  46   8  53   7  50   4  37   3
 26  40   4  48   2  54   0  49   8  37   5  41   8  39   9  38   7  48  10  58   3  44   2  41   6
 27  38   3  46   3  53   4  44   8  41   5  40  12  36   7  41  10  51   7  46   5  37   2  39   2
 28  41   7  45   3  51   4  49   7  48   5  43  10  39  11  42   8  50   2  41   6  39   1  36   3
 29  43   4  42   6  43   5  45   6  40   7  37  12  39  13  42  11  55   7  47   5  45   3  43   3
 30  45   4  **  **  46   3  46   8  36   5  41   9  38   9  38  12  57   7  48   4  43   4  43   3
 31  46   3  **  **  50   5  **  **  38   8  **  **  44   9  46   7  **  **  45   3  **  **  40   3
