# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6243] ONAWA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6243   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    15 106          10     5 279          173
   1953   4    21 111          10     4 277          166
   1954   5     9 129          10    16 289          160
   1955   4     7  97           9    11 254          157
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    18 291          187
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   4    30 121          10    16 290          169
   1961   5     9 129           9    28 271          142
   1962   4    17 107          10    23 296          189
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10     1 274          145
   1967   5    13 133           9    27 270          137
   1968   5     5 126          10     4 278          152
   1969   4    11 101          10    14 287          186
   1970   5     2 122          10     9 282          160
   1971   5     3 123          10    10 283          160
   1972   4    25 116           9    30 274          158
   1973   5     3 123          10    29 302          179
   1974   4    23 113           9    22 265          152
   1975   4    20 110          10     1 274          164
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     9 282          186
   1978   5     3 123          10     7 280          157
   1979   5    11 131          10    13 286          155
   1980   5     8 129          10     3 277          148
   1981   5    11 131          10     2 275          144
   1982   4    22 112          10    16 289          177
   1983   5    15 135           9    21 264          129
   1984   5     8 129           9    26 270          141
   1985   4     9  99           9    26 269          170
   1986   4    22 112          10    13 286          174
   1987   4    23 113          10     3 276          163
   1988   4    28 119          10     4 278          159
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    11 285          167
   1993   4    20 110           9    15 258          148
   1994   5     1 121          10    25 298          177
   1995   5     2 122           9    22 265          143
   1996   4    30 121          10     3 277          156
   1997   5    13 133          10    13 286          153
   1998   4    17 107          10     1 274          167
   1999   4    18 108           9    21 264          156
   2000   4    21 112           9    25 269          157
   2001   4    24 114          10     6 279          165
   2002   5     2 122           9    24 267          145
   2003   4    22 112           9    29 272          160
   2004   5     3 124          10     2 276          152
             MEAN=118              MEAN=277     MEAN=159
