# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7726] SIOUX-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7726   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115           9    23 267          152
   1953   4    27 117           9    22 265          148
   1954   5    20 140          10    18 291          151
   1955   4     8  98          10     8 281          183
   1956   4    30 121           9    30 274          153
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   4    30 121          10    16 290          169
   1961   5     2 122           9    28 271          149
   1962   4    18 108          10    23 296          188
   1963   5    23 143          10    28 301          158
   1964   4    10 101          10     9 283          182
   1965   4    28 118          10    12 285          167
   1966   5    10 130          10    11 284          154
   1967   5     9 129           9    28 271          142
   1968   5    10 131          10     3 277          146
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    10 283          151
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    29 302          184
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10    25 298          196
   1976   5     7 128          10     6 280          152
   1977   4     7  97          10     6 279          182
   1978   5     3 123          10    16 289          166
   1979   4    28 118          10     9 282          164
   1980   5     8 129          10     3 277          148
   1981   4    16 106          10     2 275          169
   1982   4    22 112          10    20 293          181
   1983   4    20 110           9    23 266          156
   1984   4     7  98           9    26 270          172
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     4 278          163
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    16 290          172
   1993   4    21 111           9    15 258          147
   1994   5     1 121          10    25 298          177
   1995   5     2 122           9    22 265          143
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    20 293          158
   1998   4    17 107          11     3 307          200
   1999   4    18 108           9    21 264          156
   2000   4    21 112           9    25 269          157
   2001   4    18 108          10     5 278          170
   2002   5     2 122           9    24 267          145
   2003   4    10 100           9    25 268          168
   2004   5     3 124          10     2 276          152
             MEAN=116              MEAN=279     MEAN=163
