# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2689] EMMETSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2689
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  48 -24  53 -19  69 -26  80  10  92  25  89  38  99  49  99  50  92  41  89  26  71  17  63  -5
  2  55 -15  53 -27  65 -10  81   5  90  25  93  38  93  50  96  50  93  41  91  22  75   7  68 -10
  3  49 -17  47 -23  66  -2  85  12  88  22  96  39 101  46  98  48  91  36  92  25  80   6  63 -15
  4  50 -18  52 -18  64 -11  74  11  91  26  99  39 101  44  94  49  93  36  91  28  76  -3  63  -9
  5  49 -22  57 -24  70 -16  87  16  85  30  98  42  99  42  93  46  94  39  94  26  69   4  62  -3
  6  44 -22  54 -17  71 -12  89   8  87  28  92  40  96  50  96  51  98  38  94  26  73   6  61 -15
  7  53 -22  63 -15  73  -8  84  16  89  29  96  46 100  46  96  49  98  40  89  23  73  -5  59 -15
  8  56 -18  55 -20  77  -9  83   9  89  30 102  41  96  50  95  51  94  40  85  22  74   0  56 -16
  9  60 -22  59 -22  67 -12  88  12  91  26  98  42  99  51  94  49  97  42  82  23  79  13  54 -17
 10  54 -29  59 -16  71  -2  86  18  91  25  99  44 100  50  98  48  92  40  83  24  71   8  59 -15
 11  48 -19  63 -26  65  -7  86  23  88  31  95  42 100  49  93  43  93  35  86  18  73  -7  55 -16
 12  52 -24  58 -18  71 -10  82  17  87  32  96  44 100  49  97  46  92  33  89  25  69  -2  55 -13
 13  55 -15  57 -12  68  -5  80  21  91  26  99  41 101  50 100  42  93  34  88  25  67  -4  51 -23
 14  51 -25  61  -8  62 -13  89  21  91  35  98  44  98  50  96  45  93  38  86  26  76  -8  52 -16
 15  57 -25  50 -14  66   0  87  20  92  30  95  42  95  50 101  46  97  34  88  25  71   3  56 -15
 16  47 -23  59 -25  77  -4  91  20  94  34  98  45  95  50 100  46  95  33  83  22  71   1  59 -14
 17  46 -18  60 -20  73   0  86  20  92  35  94  45  97  48 102  50  95  35  85  20  77  -6  54 -15
 18  47 -24  61  -8  70   1  91  19  92  36  97  47  99  51  99  46  90  38  79  15  68   2  55 -20
 19  47 -28  55 -16  71   0  87  24  92  39  97  45  97  52  95  45  97  31  85  11  70   7  51 -22
 20  47 -25  59  -9  72   0  90  25  94  33  98  44  96  49  97  45  91  29  88  15  63   6  50 -23
 21  50 -28  59 -13  68  -5  93  21  92  36 101  45 100  49  98  47  85  29  84  21  65  -5  49 -23
 22  51 -15  59  -6  76   6  91  25  90  29  99  46  98  49  95  50  87  24  81  20  68  -3  45 -24
 23  55 -24  60  -9  73  -1  85  25  91  30  92  49 100  48  94  45  81  27  81  18  61   0  43 -23
 24  61 -18  65 -12  82  -4  86  24  88  36  99  47  93  53  91  45  85  33  81  23  62  -5  45 -24
 25  51 -13  56  -8  77   2  88  28  99  38  97  43  94  52  97  41  90  34  81  21  71  -5  48 -16
 26  55 -14  61 -13  76   0  87  29  91  36  98  41  99  50 100  42  92  24  84  20  60 -11  51 -21
 27  65 -16  54 -12  77   5  88  30  89  38  98  43  94  49 101  46  93  33  81  16  65  -4  53 -22
 28  58 -19  55 -22  81   1  92  28  91  35  98  50 100  52  99  42  89  28  80  15  70 -11  51 -19
 29  48 -25  65  -9  84  -3  86  23  92  36  99  48  99  47  98  45  89  26  74  16  60  -6  57 -11
 30  53 -18 *** ***  85  -2  89  23  92  42  99  49 102  45  93  47  91  28  75  15  64  -8  52 -18
 31  54 -22 *** ***  84   8 *** ***  94  40 *** *** 105  48  93  42 *** ***  78  15 *** ***  47 -19
