# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4389] KEOSAUQUA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia4389
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1239    996    976    519    100     29      2      4     99    305    886   1214
 1952   1152    862    890    398    157      3      0      3     66    469    660   1033
 1953   1150    849    771    523    171      2      0      0     52    212    631    984
 1954   1221    696    864    292    246     33      0      2     39    338    648   1029
 1955   1252   1037    801    202     93     34      0      0     50    308    873   1176
 1956   1276   1049    769    442     95     18      0     10     77    129    705   1044
 1957   1407    854    806    401    127     15      0      0     88    399    747    914
 1958   1205   1275    860    373    113     15      3      7     75    275    599   1231
 1959   1453   1032    777    388     97     10      4      0     86    381    900    895
 1960   1196   1186   1225    340    153     19      1      0     48    294    632   1130
 1961   1262    908    719    533    218     18      0      2    124    263    711   1237
 1962   1464   1055    950    438     27     17      4      0    110    279    695   1172
 1963   1576   1157    647    287    135      3      0     13     48     81    599   1452
 1964   1029   1011    854    340     46     14      1     15     87    371    572   1179
 1965   1282   1052   1136    367     58      2      0     11     76    292    635    807
 1966   1402    997    641    457    221     20      0      5    110    347    625   1125
 1967   1109   1098    683    319    252     13     14     19    106    354    756   1023
 1968   1247   1122    600    329    196      4      1      6     54    325    764   1159
 1969   1363    987    960    289    137     51      0      0     53    398    723   1170
 1970   1488    961    897    362     81     15      0      0     70    308    735   1024
 1971   1429   1064    860    351    200      0      7      1     90    158    667    965
 1972   1315   1150    780    416    132     24     10      5     67    392    809   1269
 1973   1182    940    558    447    177      0      0      0     58    175    650   1203
 1974   1276    928    685    323    169     38      0     10    169    302    718   1070
 1975   1163   1085    967    469     92     12      4      0    152    282    557   1015
 1976   1292    800    694    319    193     10      0      7     86    523    945   1291
 1977   1684    985    596    226     41     11      0      0     36    394    726   1239
 1978   1569   1372    963    358    199     13      0      4     48    378    701   1197
 1979   1705   1364    805    501    145      8      3      8     55    325    785   1004
 1980   1224   1218    900    439    126     20      0      0     87    454    714   1090
 1981   1162    928    689    223    224      3      8      4     68    375    664   1194
 1982   1593   1132    855    503     61     42      1     11    112    321    729    956
 1983   1129    849    738    581    195     23      0      0    104    352    685   1650
 1984   1325    856   1028    493    228      1      3      7    162    323    732   1048
 1985   1532   1165    680    294     81     38      0     18    129    316    874   1468
 1986   1107   1114    616    292    101      2      0     34     46    354    918   1095
 1987   1222    812    678    337     65     10      7     14     47    448    594    997
 1988   1262   1157    709    343     42      7      0      6     25    481    666   1041
 1989    904   1256    758    377    171     21      0      3    120    299    693   1448
 1990    885    822    612    407    162     16      2      1     65    332    536   1184
 1991   1356    852    595    284     79      0      0      1    110    325    902    982
 1992    981    810    635    396    157     13      0     25    120    329    801   1093
 1993   1214   1126    872    437     86     42      0      5    151    379    766   1055
 1994   1464   1090    701    341    132      9      0      5     70    293    613    941
 1995   1320    980    690    419    182      7      5      0    136    329    854   1147
 1996   1318   1039    932    406    186     18      1      0    109    290    910   1152
 1997   1376    922    668    494    229      4      4      1     39    354    800   1063
 1998   1111    717    818    361     44     35      0      0     20    280    587    962
 1999   1314    752    776    288     84     13      0      0     96    277    488   1019
 2000   1164    757    565    320     61     14      0      0     67    223    845   1542
 2001   1212   1069    893    206    113     32      0      0     96    343    401    917
 2002    970    825    807    379    190      1      0      0     32    449    774    982
 2003   1280   1097    768    329    115     33      0      0    105    276    700    962
 2004   1300   1051    598    321     97     16      0     23     33    301    591   1024
 2005   1212    812    763    265    145      0      0      0      0      0      0      0
 MEAN   1279   1001    783    374    135     16      2      5     82    325    713   1116
