# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4894] LOGAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia4894
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      6     40     92    263    225     24     20      0      0
 1952      0      0      0      8     46    321    293    163    102      0      0      0
 1953      0      0      0      0     62    298    327    283    119     43      0      0
 1954      0      0      0     23     30    286    438    259    140     14      0      0
 1955      0      0      0     18     68    126    502    414    179      9      0      0
 1956      0      0      0      6     97    332    271    305    100     35      0      0
 1957      0      0      0      9     35    138    429    280     26      0      0      0
 1958      0      0      0      5     72    135    190    298    117     24      0      0
 1959      0      0      0      3     74    245    255    391    109      0      0      0
 1960      0      0      0     25     25    118    268    284    125     12      0      0
 1961      0      0      0     11     40    166    314    274     93      3      0      0
 1962      0      0      0     14    164    174    274    264     55     44      0      0
 1963      0      0      8     14     72    300    390    284    117     65      0      0
 1964      0      0      0      8    148    193    401    175    115      4      1      0
 1965      0      0      0     13    109    183    291    220     25     15      0      0
 1966      0      0      0      5     72    231    458    200     53      8      0      0
 1967      0      0      1      9     93    181    281    233     32     15      0      0
 1968      0      0      3      8     23    273    304    264     65     28      0      0
 1969      0      0      0      2     95    134    361    298     82     28      0      0
 1970      0      0      0     29    151    253    366    335    135     17      0      0
 1971      0      0      0     10     22    342    260    273    169     34      0      0
 1972      0      0      0      2     72    219    295    251    115      2      0      0
 1973      0      0      0      0     31    246    308    347     60     24      0      0
 1974      0      0      0     24     52    171    470    163     40      8      0      0
 1975      0      0      0      3    105    198    368    394     64     40      0      0
 1976      0      0      0     18     37    215    380    321    127     20      0      0
 1977      0      0      0     38    135    267    467    201     90      0      0      0
 1978      0      0      6      0     70    262    349    280    189      0      0      0
 1979      0      0      0      1     65    223    276    295    115      9      0      0
 1980      0      0      0     22     83    253    471    361    148      1      0      0
 1981      0      0      2     39     42    285    378    232     94      0      0      0
 1982      0      0      0      5     41     93    339    213     70      6      0      0
 1983      0      0      0      0     23    191    412    500    185     15      0      0
 1984      0      0      0      7     34    240    319    336    111      6      0      0
 1985      0      0      0     41     74    134    301    160    138      0      0      0
 1986      0      0     10      9     42    274    408    154    109      0      0      0
 1987      0      0      0     36    132    312    419    228     50      0      0      0
 1988      0      0      0      0    106    349    316    373    102      0      0      0
 1989      0      0      3     64     57    147    353    252     86      5      0      0
 1990      0      0      0     36     16    247    277    259    178     10      0      0
 1991      0      0      0     23    166    271    294    259    149      0      0      0
 1992      0      0      0      1     72    125    166    108     63      6      0      0
 1993      0      0      0      0     15    149    266    279     22     16      0      0
 1994      0      0      0     20     90    248    202    196    118      8      0      0
 1995      0      0      0      0      2    193    337    375     75      9      0      0
 1996      0      0      0      1     46    233    226    215     71      6      0      0
 1997      0      0      0      0     17    235    331    206    107     54      0      0
 1998      0      0      4      2    107    169    349    308    194     10      0      0
 1999      0      0      0      0     28    170    401    191     59      3      0      0
 2000      0      0      0      0     88    163    294    328    138      8      0      0
 2001      0      0      0     20     60    195    389    288     65      6      0      0
 2002      0      0      0     19     39    310    412    250    124      8      0      0
 2003      0      0      0     26     15    148    317    344     43      6      0      0
 2004      0      0      2     10     91    119    224    144    140      6      0      0
 2005      0      0      0      6     55    252    363      0      0      0      0      0
 MEAN      0      0      1     13     66    215    335    269    100     13      0      0
