# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1833] CORNING
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1833   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          11     1 305          199
   1952   4    10 101          10     6 280          179
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11    15 320          205
   1957   4    13 103          10    27 300          197
   1958   4    29 119          11     6 310          191
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4     6  96          11     3 307          211
   1962   4    15 105          11     5 309          204
   1963   3    17  76          11     2 306          230
   1964   3    30  90          11    20 325          235
   1965   3    31  90          10    24 297          207
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    28 301          187
   1968   4     6  97          11     9 314          217
   1969   3    31  90          10    17 290          200
   1970   4     5  95          11    15 319          224
   1971   4     5  95          11     6 310          215
   1972   4     9 100          10    19 293          193
   1973   4    11 101          11     5 309          208
   1974   3    25  84          10     2 275          191
   1975   4    11 101          11    13 317          216
   1976   5     3 124          10     8 282          158
   1977   4     6  96          11    10 314          218
   1978   3    27  86          11    14 318          232
   1979   4     7  97          10    13 286          189
   1980   3    21  81          10    12 286          205
   1981   5    11 131          10    23 296          165
   1982   4    21 111          10    21 294          183
   1983   4    18 108           9    23 266          158
   1984   3    23  83           9    29 273          190
   1985   4     9  99          11    19 323          224
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10    11 284          190
   1988   4    20 111          10    28 302          191
   1989   4    13 103          10    20 293          190
   1990   4    13 103          11     7 311          208
   1991   3    31  90          10    19 292          202
   1992   4     3  94          11    26 331          237
   1993   4     3  93          10    31 304          211
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     3 307          212
   1996   4     7  98          11     1 306          208
   1997   4    18 108          10    27 300          192
   1998   3    22  81          11     6 310          229
   1999   3    27  86          10    24 297          211
   2000   4     9 100          10     7 281          181
   2001   4     2  92          10    27 300          208
   2002   4     5  95          11     1 305          210
   2003   4    10 100          11     6 310          210
   2004   4    13 104          11    12 317          213
             MEAN= 99              MEAN=302     MEAN=203
