# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5131   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    30 303          209
   1955   4     7  97          11     3 307          210
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    10 283          179
   1958   4    11 101          10    29 302          201
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   4    16 106          10    27 300          194
   1962   4    16 106          10    24 297          191
   1963   3    22  81          10    30 303          222
   1964   4     9 100          10    10 284          184
   1965   3    30  89          10    24 297          208
   1966   4    10 100          10    24 297          197
   1967   4    24 114          10    28 301          187
   1968   4     5  96          10    25 299          203
   1969   4     6  96          10    23 296          200
   1970   4    10 100          10    16 289          189
   1971   4    10 100          11     4 308          208
   1972   4    25 116          10    19 293          177
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    30 303          201
   1976   4    12 103          10     8 282          179
   1977   4    29 119          10    13 286          167
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10    14 287          187
   1980   4    16 107          10     5 279          172
   1981   4    15 105          10    24 297          192
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11     5 309          199
   1984   4     7  98           9    29 273          175
   1985   4     9  99          11     5 309          210
   1986   4    23 113          11     2 306          193
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     6 280          170
   1989   4    14 104          10     5 278          174
   1990   4    19 109          10    19 292          183
   1991   3    31  90          10    16 289          199
   1992   4     3  94          10    17 291          197
   1993   4     6  96          10    31 304          208
   1994   4     8  98          11    10 314          216
   1995   4     6  96          11     3 307          211
   1996   4    11 102          10    31 305          203
   1997   4    18 108          10    23 296          188
   1998   3    24  83          11     5 309          226
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     9 283          180
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    20 293          197
   2003   4    11 101          10     2 275          174
   2004   4    14 105          10     5 279          174
             MEAN=101              MEAN=294     MEAN=193
