# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1954   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    11 102          10     5 279          177
   1953   4    20 110          11     4 308          198
   1954   5     4 124          10    18 291          167
   1955   3    29  88          10    24 297          209
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    17 290          187
   1960   4    10 101          10    20 294          193
   1961   4    16 106           9    28 271          165
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4    13 104          10     9 283          179
   1965   4     3  93          10    24 297          204
   1966   5     9 129          11     1 305          176
   1967   5     3 123          10    26 299          176
   1968   4     5  96          10    25 299          203
   1969   4     1  91          10    23 296          205
   1970   4    10 100          11     7 311          211
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    18 292          192
   1973   4    13 103          11     5 309          206
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10     2 275          173
   1976   3    23  83           9    24 268          185
   1977   4     8  98          11    11 315          217
   1978   4    21 111          10     8 281          170
   1979   4    10 100          10    14 287          187
   1980   4    14 105          10     5 279          174
   1981   5    11 131          10    19 292          161
   1982   4    27 117          10    21 294          177
   1983   4    20 110          11     4 308          198
   1984   4     7  98           9    30 274          176
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    21 112          10     5 279          167
   1989   5     7 127          10     3 276          149
   1990   5     2 122          10    19 292          170
   1991   4     1  91          10    15 288          197
   1992   5     6 127          10    17 291          164
   1993   4    21 111          10    10 283          172
   1994   4    22 112          11     1 305          193
   1995   4     6  96          10    16 289          193
   1996   4    27 118          10     3 277          159
   1997   5    13 133          10    20 293          160
   1998   4    11 101          10    14 287          186
   1999   3    26  85          10     4 277          192
   2000   4    13 104          10     7 281          177
   2001   4    18 108          10     7 280          172
   2002   5     3 123          10    16 289          166
   2003   4    22 112          10     2 275          163
   2004   5     3 124          10     5 279          155
             MEAN=107              MEAN=290     MEAN=183
