# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2364   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   3    27  87          10    29 303          216
   1953   3    16  75          11     5 309          234
   1954   4     4  94          11     2 306          212
   1955   3    29  88          11     3 307          219
   1956   3    24  84          11    16 321          237
   1957   4    13 103          11     9 313          210
   1958   3    22  81          11    26 330          249
   1959   3    28  87          11     6 310          223
   1960   4    10 101          11     9 314          213
   1961   4     2  92          11     8 312          220
   1962   4     3  93          10    26 299          206
   1963   3    22  81          11    23 327          246
   1964   3    30  90          11    20 325          235
   1965   3    27  86          11    14 318          232
   1966   3    28  87          11     2 306          219
   1967   3    22  81          11     6 310          229
   1968   3    23  83          11    13 318          235
   1969   3    31  90          11    13 317          227
   1970   3    30  89          11    22 326          237
   1971   4     4  94          11     7 311          217
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    25 329          245
   1975   4     5  95          11    14 318          223
   1976   3    22  82          11     8 313          231
   1977   4     6  96          11    21 325          229
   1978   3    27  86          11    19 323          237
   1979   4     6  96          11    10 314          218
   1980   3    26  86          10    29 303          217
   1981   3    18  77          10    24 297          220
   1982   4    11 101          11     6 310          209
   1983   4    18 108          11    12 316          208
   1984   3    18  78          11     3 308          230
   1985   3     6  65          11    20 324          259
   1986   3    21  80          11    10 314          234
   1987   3    31  90          11    20 324          234
   1988   3    21  81          10    30 304          223
   1989   4    10 100          11     3 307          207
   1990   4    12 102          11     8 312          210
   1991   3    20  79          11     2 306          227
   1992   3    28  88          11    14 319          231
   1993   4     2  92          11     1 305          213
   1994   3    17  76          11    22 326          250
   1995   4     6  96          11     4 308          212
   1996   4     2  93          11     1 306          213
   1997   4    10 100          11    12 316          216
   1998   3    17  76          11    21 325          249
   1999   3    14  73          11    30 334          261
   2000   4     2  93          11    15 320          227
   2001   3    28  87          12     1 335          248
   2002   3    27  86          10    22 295          209
   2003   4    11 101          11     8 312          211
   2004   3    23  83          11    13 318          235
             MEAN= 88              MEAN=313     MEAN=225
