# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2689] EMMETSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2689
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   2  35   3  35   5  43   4  44   6  37   9  34  12  37   7  38  10  47   8  39   1  32   2
  2  39   3  55   3  45   5  47   3  42   5  40   6  30  11  33  11  46   8  40   2  41   1  38   3
  3  39   4  39   4  35   0  48   2  41   8  43   7  34   9  35  10  39  10  41   4  39   2  36   3
  4  34   5  49   3  38   4  40   8  51   5  37  12  34  10  31   8  41   8  45   5  39   2  37   3
  5  37   3  37   3  38   4  42   6  39   3  38  11  35   5  33   3  40  11  51   7  37   4  35   4
  6  38   3  40   3  36   4  45   7  38   2  36   8  35   8  33   5  38  13  46   6  40   2  35   3
  7  33   5  37   5  45   6  48   5  40   3  34   9  34   8  33   5  43   6  45   4  45   4  46   2
  8  39   4  39   3  45   5  40   4  45   5  35   5  31  12  37   5  41   8  40   2  39   6  34   3
  9  38   7  37   3  44   5  48   2  44   5  40   6  36  10  31  13  41   7  41   4  38   3  36   3
 10  38   3  38   4  45   4  43   3  43   9  40   8  34  10  36  12  43  11  41   6  36   2  35   6
 11  36   1  40   2  41   5  49   3  37   9  39   9  32   9  33   7  39   7  43   6  44   5  49   5
 12  39   2  40   2  35   5  42   6  41   8  35   5  31   6  37  10  45   9  44   5  47   2  40   4
 13  38   2  34   4  37   4  42   7  42   6  36  11  35   9  36  10  37   5  43   6  36   5  38   2
 14  36   2  37   4  39   4  44   4  44   7  34  10  31   7  38   9  39   6  43  11  41   5  38   2
 15  42   6  36   2  42   5  49   8  43  12  33  10  31   3  32  11  40   3  40   5  40   4  38   4
 16  41   5  40   3  40   3  47   5  48  10  36   7  39  11  35   5  40   8  41   9  41   3  38   4
 17  40   4  44   3  37   3  45   5  39   6  37  11  36  12  37  11  38   3  40   6  37   5  34   3
 18  54   4  40   2  34   3  52   4  39   8  41   8  29  12  35   6  39   6  44   6  38   3  33   2
 19  37   6  36   3  37   2  48   4  40   8  39   3  31  11  36   5  50   3  42   6  49   1  38   6
 20  42   1  36   4  36   5  40   8  39   8  39  10  33  10  38  10  40   5  53   6  32   3  34   4
 21  38   2  46   6  36   4  46   3  33  10  35  10  32   9  38   6  41   5  45   4  40   5  36   4
 22  44   3  38   4  45   6  44   5  33   6  36   9  32   8  40   8  44   9  41   5  48   4  31   4
 23  34   3  33   5  42   6  40  10  40   9  37   9  37   9  32   8  39   4  41   6  33   5  34   5
 24  41   4  48   5  46   4  40   2  38   7  36  13  33   8  33   7  44   9  47   6  40   2  33   6
 25  38   3  37   4  41   4  51   4  40   1  35  12  37  10  37   5  45  10  46   5  44   2  36   3
 26  34   3  40   2  45   4  37   4  40   6  37   5  31   8  39   6  42   6  50   7  34   4  42   5
 27  36   4  39   4  43   5  39   8  37   8  40  11  34  10  39   9  40   8  45   5  31   5  36   5
 28  43   5  40   5  42   4  46   6  39   8  38   8  33  10  40   6  41   6  43   4  33   3  34   5
 29  39   4  33  10  47   3  48   7  40   6  37  12  37  13  38   9  47   4  43   5  38   5  34   1
 30  37   5  **  **  47   5  42   3  41   5  35   6  32  12  40   8  49  10  46   4  35   3  37   1
 31  39   5  **  **  51   4  **  **  40  10  **  **  36   8  39   7  **  **  42   3  **  **  38   1
