# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4101] IOWA-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4101   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10     7 280          163
   1954   4     8  98          10    18 291          193
   1955   4     8  98          10    19 292          194
   1956   4    30 121          11     9 314          193
   1957   4    15 105          10    19 292          187
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    18 109          10    20 294          185
   1961   4    29 119          10     2 275          156
   1962   4    20 110          10    24 297          187
   1963   5     1 121          10    29 302          181
   1964   4    15 106          10     6 280          174
   1965   4     2  92          10    24 297          205
   1966   5    11 131          10    17 290          159
   1967   4    24 114          10    11 284          170
   1968   4    15 106          10     4 278          172
   1969   4    29 119          10    14 287          168
   1970   4     7  97          10    16 289          192
   1971   4    10 100          11     4 308          208
   1972   4     9 100          10    18 292          192
   1973   4    13 103          11     5 309          206
   1974   4     9  99          10     2 275          176
   1975   4    13 103          10    30 303          200
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4     7  97          10    14 287          190
   1980   4    15 106          10    25 299          193
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    22 295          184
   1983   4    20 110          11     4 308          198
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     3 307          195
   1987   4     4  94          10     8 281          187
   1988   4    24 115          10     7 281          166
   1989   4    13 103          11     2 306          203
   1990   4    18 108          10    22 295          187
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    29 302          195
   1994   4     7  97          11    16 320          223
   1995   4     5  95          10    22 295          200
   1996   4    10 101          10    31 305          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     5 309          226
   1999   3    27  86          10    24 297          211
   2000   4    12 103          10     7 281          178
   2001   4     1  91          10    17 290          199
   2002   4     6  96          10    16 289          193
   2003   4    22 112           9    29 272          160
   2004   5     3 124          10     5 279          155
             MEAN=104              MEAN=292     MEAN=188
