# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6103] NORTHWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6103   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     3 277          171
   1953   5    13 133          10     7 280          147
   1954   5     7 127          10    18 291          164
   1955   5     8 128          10    15 288          160
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    18 109          10    19 293          184
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5    11 131          10    24 297          166
   1967   5     3 123           9    29 272          149
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   4    24 114          10    31 304          190
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     3 307          204
   1974   4     8  98           9    22 265          167
   1975   4    11 101          10    29 302          201
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4    21 111          10    23 296          185
   1979   5    12 132          10    12 285          153
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10     2 275          170
   1982   4    23 113          10    21 294          181
   1983   4    19 109          11    11 315          206
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     2 306          207
   1986   4    22 112          11     1 305          193
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   5     7 127           9    23 266          139
   1990   4    18 108          10    10 283          175
   1991   4    11 101          10     7 280          179
   1992   4    13 104          10    17 291          187
   1993   4    21 111          10     2 275          164
   1994   4     8  98          10    26 299          201
   1995   4    11 101          10    16 289          188
   1996   4    30 121          10     3 277          156
   1997   5    14 134          10    20 293          159
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     6 280          176
   2001   4    18 108          10     6 279          171
   2002   5     3 123          10     8 281          158
   2003   4    10 100          10     2 275          175
   2004   5     3 124          10    17 291          167
             MEAN=110              MEAN=286     MEAN=176
