# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4894] LOGAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4894   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    25  84          10    31 304          220
   1952   4    10 101          10    28 302          201
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   3    25  84          11     6 310          226
   1959   4    13 103          11     5 309          206
   1960   4     9 100          10    20 294          194
   1961   4     2  92          11     3 307          215
   1962   4    13 103          10    25 298          195
   1963   3    14  73          11     1 305          232
   1964   3    30  90          11    20 325          235
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     9 314          218
   1969   3    30  89          10    27 300          211
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     4  95          10    19 293          198
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11    13 317          233
   1975   4     4  94          11    13 317          223
   1976   3    16  76          10    17 291          215
   1977   3    22  81          11    11 315          234
   1978   3    17  76          11    14 318          242
   1979   4     7  97          11     3 307          210
   1980   3    25  85          10    26 300          215
   1981   3    23  82          10    22 295          213
   1982   4    11 101          10    21 294          193
   1983   3    23  82          11    23 327          245
   1984   3    20  80          11     2 307          227
   1985   4     9  99          11     2 306          207
   1986   4    14 104          11     5 309          205
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10    26 300          190
   1989   4    12 102          10    20 293          191
   1990   4    17 107          10    10 283          176
   1991   3    30  89          10    19 292          203
   1992   4     2  93          11    14 319          226
   1993   4     2  92          10    31 304          212
   1994   4     6  96          10    25 298          202
   1995   4     5  95          11     3 307          212
   1996   4     9 100          10    31 305          205
   1997   4    17 107          10    27 300          193
   1998   3    21  80          11    20 324          244
   1999   3    27  86          10    20 293          207
   2000   4     9 100          10     6 280          180
   2001   4     1  91          10    27 300          209
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   4    13 104          11     5 310          206
             MEAN= 94              MEAN=304     MEAN=210
