# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9067] WILLIAMSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia9067
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     17     81    118    256    182     24     28      0      0
 1952      0      0      0     14     46    301    315    189     82      1      0      0
 1953      0      0      0      2     58    255    303    250     90     51      0      0
 1954      0      0      0     12     17    290    380    216    117     23      0      0
 1955      0      0      0      5     45    102    430    320    106      3      0      0
 1956      0      0      0      4     87    286    233    229     52      9      0      0
 1957      0      0      0     12     24    182    406    265     40      0      0      0
 1958      0      0      0      4     44    107    191    262     68     12      0      0
 1959      0      0      0      0    101    216    251    377    121      0      0      0
 1960      0      0      0     27     27    107    244    279    139      5      0      0
 1961      0      0      0      0     25    170    258    245    122      9      0      0
 1962      0      0      0     10    151    170    215    239     55     42      0      0
 1963      0      0      0      9     42    264    284    195     94     66      0      0
 1964      0      0      0      6    115    192    361    198     90      0      0      0
 1965      0      0      0      4     99    116    230    202     53     15      0      0
 1966      0      0      0      0     23    157    361    142     41      9      0      0
 1967      0      0      7      9     52    169    209    130     38     22      0      0
 1968      0      0      0      1     22    224    278    276     58     43      0      0
 1969      0      0      0      0     83    108    310    249     73     30      0      0
 1970      0      0      0     32    107    188    308    234    110      9      0      0
 1971      0      0      0      6     28    347    219    206    190     30      0      0
 1972      0      0      0      1     82    150    272    275    134      2      0      0
 1973      0      0      0      0      6    227    318    301     86     30      0      0
 1974      0      0      0      9     44    119    401    166     38      0      0      0
 1975      0      0      0      0     85    220    335    311     53     27      0      0
 1976      0      0      0     15     18    179    321    200     74     14      0      0
 1977      0      0      0     38    159    234    431    172     77      0      0      0
 1978      0      0      2      0     85    206    278    248    186      3      0      0
 1979      0      0      0      0     67    204    267    267     96     19      0      0
 1980      0      0      0     21     71    168    402    341    130      0      0      0
 1981      0      0      0     17     26    191    291    210     69      0      0      0
 1982      0      0      0      0     71     76    310    216     98     14      0      0
 1983      0      0      0      0      7    246    425    475    138     17      0      0
 1984      0      0      0     10     24    210    240    283    121      4      0      0
 1985      0      0      0     46     64    132    286    157    179      0      0      0
 1986      0      0      5     28     41    235    366    128    128      2      0      0
 1987      0      0      0     30    122    261    367    235     53      0      0      0
 1988      0      0      0      0     97    308    403    416     99      0      0      0
 1989      0      0      2      8     35    125    316    198     40      8      0      0
 1990      0      0      2     25      1    177    241    212    150      9      0      0
 1991      0      0      4      8    137    249    292    244    104      6      0      0
 1992      0      0      0      0     48    127    154     90     42      2      0      0
 1993      0      0      0      0     22    147    229    234     18     10      0      0
 1994      0      0      0     12     36    211    184    138     70     15      0      0
 1995      0      0      0      0      2    204    292    379     50      4      0      0
 1996      0      0      0      2     36    181    201    183     60      5      0      0
 1997      0      0      0      0     10    167    279    153     71     51      0      0
 1998      0      0      5      1     88    161    306    265    133      5      0      0
 1999      0      0      0      0     42    183    397    153     57      5      0      0
 2000      0      0      1      0     60    129    230    257    146     13      0      0
 2001      0      0      0     12     58    157    316    265     38      2      0      0
 2002      0      0      0     26     31    233    354    176    101     16      0      0
 2003      0      0      0     17     15    116    224    260     55      4      0      0
 2004      0      0      0     18     66    121    155     96     88      0      0      0
 2005      0      0      0     13     26    262    305      0      0      0      0      0
 MEAN      0      0      1     10     56    189    295    233     88     13      0      0
