# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0753] BLOOMFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0753
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  51 -11  66 -16  74 -19  80  24  87  29  92  40 103  51 101  52 100  40  95  29  77  18  67   4
  2  58 -17  64 -25  73  -2  84  19  88  31  91  40  96  48 101  52  96  44  93  25  76  13  66   1
  3  57 -14  67 -26  77   4  80  12  86  32  93  36 100  48 104  49  99  37  88  30  77   9  65  -1
  4  60 -15  64 -17  74  -8  81  13  89  31  93  45  99  46 106  49  95  35  90  30  77   6  64   1
  5  54 -21  57 -17  68 -15  80  23  88  33  93  42  97  45  97  49  96  38  92  30  70  13  70   0
  6  53 -15  56 -16  69  -8  82  10  85  31  94  46 100  48  95  49  97  39  93  22  72  17  67  -5
  7  59 -14  60 -10  72  -3  80  18  86  30  93  48  97  49 100  46  97  39  85  23  75   0  59 -10
  8  59 -16  60 -14  76  -3  79  20  89  35  96  47  98  54 102  49  96  42  83  26  76  -6  65  -2
  9  66 -14  60 -23  75  -5  81  18  90  28  93  43  99  50  98  48  96  41  83  26  77  10  58 -10
 10  54 -22  61  -8  73   4  83  18  87  26  96  39 102  50 102  51  94  41  88  24  75  11  60  -7
 11  55 -16  66 -15  80   3  82  19  90  34  96  43 100  50  97  45  93  41  87  25  77   6  65 -10
 12  58 -29  70 -15  77  -4  84  18  95  35  96  49 101  48 100  49  95  39  88  28  74  11  64 -13
 13  58 -12  66 -11  76  -3  77  22  93  33  95  42 102  43  98  45  93  35  88  27  73   2  62 -12
 14  64 -18  69  -2  75   5  80  21  90  34  98  48 102  44  98  49  90  39  85  25  76   3  62 -11
 15  59 -20  66 -11  75  10  83  20  89  34  95  44 100  51 104  45  94  39  87  27  72   8  56 -15
 16  62 -19  61 -18  76   5  85  22  87  35  93  44  99  52 103  46  97  37  84  27  76   8  59 -15
 17  60 -19  64 -18  77   7  84  23  89  38  93  44 101  50 105  50  92  40  85  24  75   2  56  -9
 18  58 -16  65 -10  74   8  86  20  89  40  98  46 100  56 106  48  95  39  86  20  73  11  62 -13
 19  63 -16  64 -10  75   5  83  26  90  39  99  49 100  53 104  50  92  34  84  14  74  15  62 -19
 20  54 -21  64  -1  76   9  89  25  90  35  99  50 104  52 101  47  88  31  84  18  67  11  60 -15
 21  66 -21  67  -8  75   3  88  25  90  37  98  42 103  51 100  48  90  35  85  22  70  -1  58 -19
 22  67  -8  65  -5  83  14  87  26  89  32  96  47 105  51  96  45  87  32  84  21  71   6  60 -20
 23  64 -21  64  -8  80   5  86  23  88  34  96  51 102  53  99  43  86  33  84  23  69   4  61 -23
 24  61 -12  67  -4  83   2  88  21  89  40 100  48  97  56  95  46  87  31  81  22  65   5  59 -20
 25  61 -10  71  -7  80   3  89  31  94  39 101  47  98  50 101  45  87  34  83  24  63   4  55 -15
 26  55  -8  68 -12  84  -1  88  34  93  36  99  49 103  49 102  50  91  32  86  23  73   0  54 -15
 27  63 -20  72 -12  83  15  89  30  90  37  98  46 107  51  99  45  89  36  79  21  71   8  56  -9
 28  62 -16  70 -15  80   8  89  31  88  38  98  51 105  53 100  40  97  30  78  19  68  -3  69 -15
 29  58 -23  75  -1  86   6  89  26  91  37 100  50 100  50 102  43  93  29  78  15  62  -5  67  -5
 30  58 -17 *** ***  83   9  88  32  93  39 101  52 103  44  99  51  89  33  78  18  69 -11  64  -7
 31  70 -18 *** ***  80  14 *** ***  89  39 *** *** 104  47 100  41 *** ***  83  21 *** ***  63 -15
