# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9132] WINTERSET
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia9132
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     13     57    100    276    265     37     33      0      0
 1952      0      0      0     14     58    323    332    207    126      4      0      0
 1953      0      0      0      1     71    278    344    292    132     69      0      0
 1954      0      0      0     21     18    306    430    266    136     30      0      0
 1955      0      0      0     14     66    130    460    363    163     13      0      0
 1956      0      0      0     13     95    309    282    287     90     20      0      0
 1957      0      0      0      8     13    151    434    314     24      0      0      0
 1958      0      0      0      6     62    123    175    273     88     30      0      0
 1959      0      0      0      1     81    199    232    363    105      0      0      0
 1960      0      0      0     27     23    108    247    271    120      6      0      0
 1961      0      0      0      0     16    140    249    210     83      5      0      0
 1962      0      0      0     11    138    150    237    243     49     40      0      0
 1963      0      0      0      8     42    272    323    220     78     76      0      0
 1964      0      0      0      7    107    174    353    160     87      0      0      0
 1965      0      0      0      7    102    128    261    226     40     15      0      0
 1966      0      0      0      0     31    149    365    138     43     12      0      0
 1967      0      0     11     17     70    139    209    183     23     23      0      0
 1968      0      0      0      3     17    227    263    245     40     37      0      0
 1969      0      0      0      0     76     97    303    212     54     17      0      0
 1970      0      0      0     30    110    176    286    221    103      8      0      0
 1971      0      0      0      9     16    301    189    198    158     31      0      0
 1972      0      0      0      4     39    153    251    237    118      2      0      0
 1973      0      0      0      1     17    197    253    279     61     20      0      0
 1974      0      0      0      7     15     95    411    126     14      0      0      0
 1975      0      0      0      0     70    152    294    285     41     19      0      0
 1976      0      0      0     11     18    101    285    176     31      5      0      0
 1977      0      0      0     12     86    181    383    173     51      0      0      0
 1978      0      0      4      0     60    182    270    233    176      2      0      0
 1979      0      0      0      0     42    133    227    274    105     18      0      0
 1980      0      0      0     20     66    174    432    292     76      1      0      0
 1981      0      0      1     34     33    180    277    187     67      0      0      0
 1982      0      0      0      2     42     67    302    233    113     12      0      0
 1983      0      0      0      3     16    239    452    530    138     21      0      0
 1984      0      0      0     10     33    223    310    374    151      4      0      0
 1985      0      0      0     63     55    119    284    182    192      1      0      0
 1986      0      0     14     20     50    259    379    159    139      0      0      0
 1987      0      0      0     45    110    252    378    208     52      0      0      0
 1988      0      0      0      1     84    327    377    414    101      2      0      0
 1989      0      0      5     47     52    142    315    238     60     22      0      0
 1990      0      0      0     27     11    219    280    271    177     17      1      0
 1991      0      0      9     15    151    257    281    245    149     14      0      0
 1992      0      0      0      6     62    114    175    111     69     12      0      0
 1993      0      0      0      0     22    158    255    266     25     20      0      0
 1994      0      0      0     23     55    210    238    201    113      7      0      0
 1995      0      0      0      0      2    155    316    382     71      9      0      0
 1996      0      0      0      7     50    189    221    192     65     13      0      0
 1997      0      0      0      0     18    162    303    175     83     59      0      0
 1998      0      0      3      1     86    137    289    262    161      3      0      0
 1999      0      0      0      0     24    169    373    173     61      2      1      0
 2000      0      0      3      2     64    129    238    271    150     10      0      0
 2001      0      0      0     20     42    155    325    256     49      7      0      0
 2002      0      0      0     11     29    240    356    196    128     15      0      0
 2003      0      0      0     22      7    102    257    309     58     11      0      0
 2004      0      0      0     13     59     92    159    111    106      0      0      0
 2005      0      0      0      6     17    213    298      0      0      0      0      0
 MEAN      0      0      1     12     52    179    300    244     91     15      0      0
