# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5992] NEWTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5992   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    30 303          205
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    28 301          182
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    20 293          187
   1962   4    16 106          10    24 297          191
   1963   4     4  94          11     1 305          211
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    30 303          173
   1967   4    24 114          10    11 284          170
   1968   4    24 115          10     4 278          163
   1969   3    31  90          10    14 287          197
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4    25 116           9    30 274          158
   1973   4    13 103          10    30 303          200
   1974   4    24 114           9    22 265          151
   1975   4    20 110           9    26 269          159
   1976   4    12 103          10     6 280          177
   1977   4     8  98          10    16 289          191
   1978   3    27  86          11     7 311          225
   1979   4    10 100          10    13 286          186
   1980   4    16 107          10    12 286          179
   1981   4    15 105          10     2 275          170
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11    11 315          205
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   5     6 126          10    20 293          167
   1990   4    17 107          10    19 292          185
   1991   4    10 100          10     7 280          180
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     2 306          211
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     4 308          224
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     6 280          177
   2001   4    19 109          10    17 290          181
   2002   4     7  97          10    16 289          192
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     3 277          172
             MEAN=104              MEAN=291     MEAN=187
