# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia4038
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1440   1106   1205    648    138     79     11     14    186    466   1033   1419
 1952   1429    956   1026    467    202      7      5     17     90    528    861   1241
 1953   1354   1075    853    642    191      9      5      2     98    265    699   1115
 1954   1491    754   1023    375    307     43      0      1     77    465    711   1157
 1955   1371   1267   1003    252    110     67      0      3    128    402   1091   1459
 1956   1500   1277    959    599    191     14      1     22    125    236    884   1146
 1957   1584   1011    928    543    243     40      0     11    180    520    918   1058
 1958   1320   1365   1019    517    167     70     17     30     98    358    812   1382
 1959   1554   1284    931    502    175     28     13      6    185    540   1113   1019
 1960   1478   1373   1415    472    185     43      9      1    132    417    804   1283
 1961   1408   1057    895    655    295     46      0      3    190    383    925   1486
 1962   1597   1240   1183    557     87     38     18     10    221    398    762   1276
 1963   1755   1255    834    432    227     11      0     21     84    209    750   1606
 1964   1234   1120   1131    500    127     47      1     66    212    506    827   1437
 1965   1538   1370   1376    591    117     13      0     25    279    379    866   1048
 1966   1640   1212    805    654    283     44      0     29    183    441    890   1316
 1967   1379   1243    801    470    354     24     21     34    141    495    899   1209
 1968   1422   1273    711    435    282     26     12     20    122    409    918   1390
 1969   1588   1158   1241    459    180     94      2      0     96    569    860   1367
 1970   1704   1110   1115    507    141     24      4      2    149    483    891   1282
 1971   1586   1212   1004    446    240      8     22      9    133    314    828   1240
 1972   1553   1401    910    535    190     23     17     19    138    539    919   1472
 1973   1357   1124    740    509    218      6      2      2    121    298    821   1385
 1974   1466   1063    829    418    210     44      2     25    199    370    841   1220
 1975   1436   1268   1163    603    125     29      6      0    218    325    794   1208
 1976   1349    903    887    346    229     13      1      2    110    604   1044   1391
 1977   1723   1022    713    287     22      1      1     12     66    439    874   1361
 1978   1768   1471    997    476    191     26      1      9     53    413    928   1451
 1979   1843   1511   1054    581    227     22      1     15     76    414    909   1057
 1980   1337   1277    982    442    165     13      0      2     69    481    749   1234
 1981   1246   1022    780    286    205      4      9     15     85    479    712   1328
 1982   1758   1261    971    573    140     67      0     32    149    395    937   1205
 1983   1346   1076    918    698    340     54      0      0    129    421    848   1848
 1984   1411    971   1133    586    244      6      2     10    197    408    843   1248
 1985   1518   1228    727    366     87     55      3     15    198    437   1150   1656
 1986   1191   1235    711    418    140      0      0     29     76    410   1017   1249
 1987   1216    889    734    359     79     12      2     44    100    569    727   1156
 1988   1506   1272    783    469     50     11      3      6    104    567    853   1290
 1989   1161   1465   1027    498    208     46      0     11    172    431    994   1647
 1990   1139   1108    852    566    294     49     11      6    120    477    794   1468
 1991   1669   1012    869    448    197     11      6      5    186    529   1201   1218
 1992   1183    983    841    647    181     26     29     61    174    459   1008   1304
 1993   1586   1372   1121    629    234     73      1     20    254    537   1038   1300
 1994   1738   1418    867    548    187     19      9     18    110    376    803   1271
 1995   1491   1118    961    662    300     46     12      7    203    470   1078   1255
 1996   1603   1227   1161    636    334     40      3      2    213    440   1130   1543
 1997   1658   1168    933    674    388      0     13     25    100    450   1026   1182
 1998   1357    899   1113    487     92    103      0      2     44    355    770   1153
 1999   1521    960    911    514    179     66      2      3    173    475    620   1192
 2000   1391    988    729    494    127     48     16      7    134    346   1100   1765
 2001   1424   1422   1143    453    199     50      6     12    157    467    511   1122
 2002   1207   1064   1185    514    320     11      5      9    120    657    938   1164
 2003   1469   1279    963    455    247     55      0      3    184    388    945   1197
 2004   1535   1308    801    451    214     54     11     60     48    408    772   1236
 2005   1487    993    910    384    242      1      7      0      0      0      0      0
 MEAN   1473   1173    961    504    201     34      6     15    141    437    890   1309
