# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1635
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  39   2  35   4  39   4  37   5  37   9  35   4  33   6  32   8  34  11  45   4  41   2  32   5
  2  32   4  40   3  41   3  50   3  43   5  32   4  34  11  32   9  32  10  38   5  39   2  31   3
  3  34   4  36   2  34   5  40   6  39  11  35   5  30   9  31  10  36  10  36   8  40   3  28   3
  4  35   3  40   2  41   5  44   5  41   6  38   6  33  10  31  11  37   9  39   9  41   5  32   4
  5  37   3  39   1  36   4  47   6  40  11  34   9  33   9  30   7  34  13  38   6  34   3  33   4
  6  30   1  39   3  49   4  41   6  42   8  38  10  33  12  39   9  36   9  41   3  42   4  36   4
  7  31   4  33   2  38   2  44   6  36   6  38   9  31   8  33  13  39   9  38   8  38   3  32   2
  8  40   3  35   3  44   4  36   6  39   3  35   7  29  10  34   9  38   9  40   7  39   4  29   3
  9  29   3  33   5  38   5  44   4  41   5  40   8  31   9  33  11  35   7  42   2  34   4  33   2
 10  35   5  35   5  38   2  43   7  42  10  33   5  33   8  32  10  41   6  38   4  36   4  33   2
 11  38   4  42   3  43   4  46   2  39   8  39   6  31   8  33  10  40   8  43   5  36   4  31   3
 12  35   4  41   3  41   6  39   4  36   5  32   6  31  11  30   8  40  11  39   8  37   7  29   3
 13  30   3  39   3  31   4  42   4  41   5  35  11  32  11  31  10  38   6  41   4  42   5  36   5
 14  29   3  47   2  34   3  41   5  39   6  34  11  31   8  32  11  37   7  42   5  37   4  31   2
 15  38   3  31   4  40   2  40   4  33  12  33  10  32   9  35  11  37   6  40   7  38   4  31   4
 16  33   4  35   5  39   4  39   5  42   8  34  12  32  11  30   7  36   7  40   6  38   4  34   4
 17  33   3  36   3  36   5  46   8  38   4  33  12  31  10  30  12  35   4  38   4  34   3  36   3
 18  43   5  41   3  44   4  38  10  40   3  34   9  27  10  36   9  39   6  40   8  43   6  33   1
 19  46   3  35   4  44   5  34   7  37   5  34  12  31   9  31   8  35   7  38   7  38   4  32   3
 20  39   2  36   5  37   3  34   9  42  11  35   7  31  12  33   5  35   4  42   5  35   5  30   2
 21  41   1  37   4  33   3  38   5  43  10  32   9  33   7  33   6  36   7  37   4  33   4  43   3
 22  36   1  34   5  42   3  40   8  36   8  36   9  30   8  32  10  44   9  40   5  35   3  33   3
 23  36   3  32   4  41   1  41   5  36   8  36   8  30   5  34  10  39   6  40   4  32   4  31   2
 24  43   4  39   3  39   8  43   6  37   7  32   4  30  12  34  10  40   4  45   2  39   3  39   3
 25  32   3  28   7  39   5  41   7  38   4  32  11  35  11  33   9  38   8  40   4  32   3  40   2
 26  35   2  31   5  42   5  37   7  38   9  33   5  30   7  33   6  40   7  41   4  31   3  36   2
 27  33   3  40   2  41   4  37   7  40   6  33   8  35   9  32   5  43   8  40   5  37   2  32   5
 28  36   5  34   3  40   4  44   5  37   5  34   9  33   6  33  10  45   3  35   5  32   5  38   3
 29  34   4  32  10  36   7  42   5  35   9  30  10  31   6  36  10  37   9  38   4  33   3  37   3
 30  35   1  **  **  40   7  39   9  35   8  31  10  31  11  31   8  40   8  43   3  41   3  43   4
 31  36   4  **  **  39   4  **  **  37  11  **  **  33   6  37   9  **  **  40   5  **  **  37   3
