# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0753] BLOOMFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia0753
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   3  45   3  50   7  36   7  39   7  36   6  33  11  37  12  34   5  50   6  33   4  35   2
  2  28   5  44   5  40   6  43   7  39  12  35   6  30  13  37   6  35   9  37   6  40   5  35   2
  3  35   4  30   2  38   2  44   4  36   8  38   4  35   7  35   8  39  12  38   2  36   2  38   8
  4  41   3  42   4  42   6  42   7  39   3  33  10  35   8  41  11  36  11  35   3  38   4  32   4
  5  34   4  44   5  41   2  42   7  39   4  34   9  35   7  31   8  35  11  42   7  36   4  35   4
  6  40   2  39   4  46   3  43   8  36   8  34   9  35   5  34   7  39   9  36   4  34   3  42   5
  7  37   4  36   4  39   5  50   5  42   2  37   5  33  12  38   7  38  12  40   4  37   8  38   4
  8  42   5  37   6  44   5  38   5  42   6  34   8  32  12  41  11  38  12  37   9  36   6  31   3
  9  37   7  37   3  46   4  40   6  37   8  35   4  34   8  42  12  34  12  36   5  35   7  31   4
 10  34   5  36   5  43   7  38   5  34  12  35   6  34  10  35  14  38  14  43   6  38   5  32   3
 11  39   3  41   5  46   4  40   2  39  10  35   6  34   7  39  13  37   4  40   9  38   3  33   3
 12  35   4  40   4  38   4  48   4  36   8  34   6  32   9  37   9  39  13  38  12  36   6  32   4
 13  32   3  36   4  38   6  37   3  37   7  33   5  40   8  36   8  42   7  39   5  35   3  39   5
 14  34   2  36   4  45   6  36   5  38   5  35  12  41  13  39  11  34   9  41   4  36   5  35   3
 15  48   5  49   6  43   1  40   3  36  13  34   9  36   7  35  12  38   8  36   5  46   5  34   3
 16  39   6  40   6  36   7  37   7  39   7  34  11  31  12  37  10  37   4  37   7  36   4  45   4
 17  34   2  34   4  36   6  45   5  35  10  33   9  36   7  35   8  36  11  37  10  36   4  36   3
 18  54   2  36   5  36   4  40   8  42   6  32  13  32  12  32  10  36  12  49   5  44   4  37   6
 19  43   5  41   3  36   4  36   6  37  10  33  13  35  10  33  12  35   3  38   7  36   4  40   3
 20  40   3  37   4  37   2  42   6  35  15  31   9  36  11  32   4  38   9  41   3  39   7  35   3
 21  43   3  41   3  37   7  44   7  37   7  38   9  36   9  35  10  41   7  38   2  35   5  38   6
 22  41   2  37   6  47   5  40   5  35   6  33  13  33  10  34  11  44  11  40   5  39   5  33   5
 23  39   3  36   6  42   8  44  11  42   9  34   9  34  10  37   9  35  10  38   6  39   6  35   4
 24  43   3  42   4  41   4  38   8  34   7  31  10  34  13  38   9  39   6  42   5  35   2  39   4
 25  37   7  42   3  47   7  38   6  37   7  35   9  36   9  34  10  39   8  40   4  34   5  35   3
 26  35   6  40   7  41   4  37   7  33   6  33   8  40   8  35   8  45   6  41   5  39   3  34   6
 27  33   4  39   5  38   2  39   8  31   6  33   6  37   5  38   9  41  10  44   3  34   3  34   6
 28  42   3  42   3  37   6  35   9  33   3  39   6  41   7  37   9  41   2  34   2  42   3  42   1
 29  38   4  41   7  42   4  38   7  33   9  36  11  37  12  36  14  40  11  39   4  36   4  42   3
 30  37   5  **  **  38   4  37   9  37   9  32  11  38  12  40  11  35   4  46   5  38   6  34   4
 31  40   3  **  **  38   5  **  **  36   6  **  **  34   6  36  12  **  **  41   5  **  **  38   3
