# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0133
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  46 -23  52 -20  65 -25  79  10  91  24  89  38 101  47  98  49  93  39  93  27  73  15  61  -6
  2  47 -20  54 -28  64  -8  82  11  89  25  90  38  94  48  96  48  92  43  91  24  76   8  68 -12
  3  48 -20  43 -24  67  -2  82   6  86  21  94  39 101  44  97  44  94  34  93  28  81   3  63 -12
  4  45 -18  53 -19  63 -13  74  10  90  25  94  40  97  42  95  45  92  39  94  27  75  -2  56  -8
  5  47 -24  54 -23  70 -17  87  17  87  29 100  42  98  46  95  43  91  39  93  26  67   2  61  -6
  6  41 -26  53 -19  71 -11  90   9  88  28  95  41  96  47  97  48  95  38  91  24  72   0  62 -18
  7  51 -23  63 -15  73 -10  83  15  90  29  97  44 104  45  96  44  95  37  90  22  73  -4  51 -15
  8  57 -20  56 -22  78  -8  82  10  88  30 105  39  98  50  93  50  94  38  85  21  74  -4  51 -15
  9  58 -23  57 -21  69  -9  88  12  92  26  98  40  98  51  93  46  95  40  81  21  79  11  51 -20
 10  52 -25  56 -16  68  -4  85  17  93  27  96  43  99  48  96  46  92  38  81  23  70  -1  57 -11
 11  47 -19  59 -22  64  -9  85  22  90  29  93  42  97  49  93  44  90  33  84  19  68 -11  57 -13
 12  52 -21  62 -16  71 -12  83  16  86  31  97  46  99  47  94  47  92  33  88  24  66  -2  60 -15
 13  55 -15  55 -10  67  -9  80  16  92  28 100  39 101  48  97  42  93  34  88  25  67   0  53 -21
 14  50 -22  60 -11  63 -10  87  19  93  32  98  43  96  48  96  45  91  35  86  25  76  -6  52 -17
 15  56 -25  53 -11  68   2  89  20  92  30  93  40  96  52 101  44  95  35  88  23  69   0  55 -17
 16  47 -24  59 -20  75   2  92  20  93  30  96  42  95  46 100  48  94  36  81  28  70  -3  53 -15
 17  44 -20  65 -19  72  -6  86  20  93  34  93  44  97  48 101  49  93  36  82  15  76 -10  51 -17
 18  49 -25  60 -10  72  -1  93  18  94  35  97  46  99  50  99  47  90  37  79  21  68   1  53 -23
 19  49 -27  56 -20  70  -1  87  19  92  37  97  43  98  53  97  40  95  31  81  13  72   4  49 -26
 20  44 -25  59 -15  62   0  86  25  92  35  98  42  98  45  99  40  94  30  86  16  63   3  52 -25
 21  45 -29  54 -14  70  -4  91  20  91  35  97  42  98  48  97  43  87  31  83  23  66  -6  48 -23
 22  49 -19  54 -12  76   4  90  25  92  28  92  44  99  49  96  49  85  26  81  16  66   2  46 -23
 23  55 -25  57 -12  71  -1  86  24  93  32  92  44 100  46  95  44  81  29  81  22  62  -5  45 -30
 24  61 -18  61 -15  82  -5  88  20  90  34  94  45  99  50  94  45  86  30  80  20  63   0  43 -24
 25  52 -13  54 -10  78   2  88  27  97  40  95  43  94  50  93  39  89  33  82  20  69  -6  46 -18
 26  55 -17  60 -11  77   0  86  28  98  34  97  46  98  48  98  43  90  28  83  20  62 -10  50 -24
 27  64 -18  54 -14  76   6  91  28  90  34  98  43  98  46 101  43  93  32  78  16  67  -4  49 -15
 28  55 -20  52 -24  80   2  92  28  90  33  96  41  98  50  97  42  90  28  79  15  71  -6  49 -22
 29  46 -26  64 -11  83  -4  87  22  94  35  99  50  98  47  95  45  84  24  72  18  57  -8  57 -14
 30  50 -18 *** ***  84  -2  89  26  94  42  99  47 100  43  93  47  91  27  74  17  65 -10  50 -18
 31  53 -24 *** ***  83   6 *** ***  91  39 *** *** 101  44  93  41 *** ***  77  14 *** ***  48 -20
