# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7726] SIOUX-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia7726
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      4     30     43    196    161      6     13      0      0
 1952      0      0      0      2     29    259    260    153     89      0      0      0
 1953      0      0      0      0     41    252    290    228     80     30      0      0
 1954      0      0      0     12     22    235    338    183     72      2      0      0
 1955      0      0      0      6     55    124    469    428    135      5      0      0
 1956      0      0      0      0     63    314    205    269     59     23      0      0
 1957      0      0      0      4     17    134    390    230     21      0      0      0
 1958      0      0      0      1     51     80    151    303     81     21      0      0
 1959      0      0      0      0     67    236    238    336     91      0      0      0
 1960      0      0      0     17     12     69    235    246    114      7      0      0
 1961      0      0      0      2     20    151    232    225     70      0      0      0
 1962      0      0      0     10    105    126    202    195     25     27      0      0
 1963      0      0      0      2     36    252    300    181     70     30      0      0
 1964      0      0      0      1     96    173    346    151     80      2      0      0
 1965      0      0      0      3     71    132    279    227     15      6      0      0
 1966      0      0      0      2     30    176    366    139     45      9      0      0
 1967      0      0      0      4     51    118    255    167     22      7      0      0
 1968      0      0      0      1     13    204    228    204     18     21      0      0
 1969      0      0      0      0     60     84    282    208     36     16      0      0
 1970      0      0      0     18     93    194    266    205    121      7      0      0
 1971      0      0      0      3     10    268    173    175     93     18      0      0
 1972      0      0      0      0     56    139    190    192     57      0      0      0
 1973      0      0      0      0     17    183    258    254     38     13      0      0
 1974      0      0      0      6     33    142    378    126     49      5      0      0
 1975      0      0      0      0     78    157    328    251     47     25      0      0
 1976      0      0      0     13     20    151    285    223     64      3      0      0
 1977      0      0      0     16    102    163    277     97     30      0      0      0
 1978      0      0      0      0     44    152    221    184    131      0      0      0
 1979      0      0      0      0     26    134    214    160     75      0      0      0
 1980      0      0      0     22     73    146    294    190     61      4      0      0
 1981      0      0      0      6     15    152    251    138     37      0      0      0
 1982      0      0      0      0     27     37    271    174     48      3      0      0
 1983      0      0      0      0      9    126    367    391    107      5      0      0
 1984      0      0      0      0     16    140    219    281     68      0      0      0
 1985      0      0      0     29     62    107    189     96     97      0      0      0
 1986      0      0      1      0     30    198    288    115     46      0      0      0
 1987      0      0      0     16     99    239    303    191     29      0      0      0
 1988      0      0      0      2    108    255    251    300     25      0      0      0
 1989      0      0      0      3     28     77    216    150     30      3      0      0
 1990      0      0      0     27     11    203    220    189    127      5      0      0
 1991      0      0      0     16    116    236    224    165     86      0      0      0
 1992      0      0      0      3     43    107     73     68     40      8      0      0
 1993      0      0      0      0     13     85    154    161      9     12      0      0
 1994      0      0      0     18     78    174    127    111     73      0      0      0
 1995      0      0      0      0      4    183    245    310     39      9      0      0
 1996      0      0      0      0     37    181    148    117     40      5      0      0
 1997      0      0      0      0      7    189    259    154     79     56      0      0
 1998      0      0      0      0     76    131    248    213    137      0      0      0
 1999      0      0      0      0     26    153    307    151     56      3      0      0
 2000      0      0      0      0     46    126    212    181     95      6      0      0
 2001      0      0      0     11     44    177    285    194     31      5      0      0
 2002      0      0      0     21     43    249    353    146     88      2      0      0
 2003      0      0      0     10     16    108    200    241     46     10      0      0
 2004      0      0      0     11     32     86    168     86    101      1      0      0
 2005      0      0      0      1     11    196    261      0      0      0      0      0
 MEAN      0      0      0      6     44    162    254    197     64      8      0      0
