# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0200
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  51 -19  54 -17  71 -25  87  18  90  28  91  41  97  48  98  52  98  43  93  28  76  19  66   1
  2  53 -13  60 -28  70 -10  85  17  89  27  91  42  97  48  96  53  97  46  94  25  77  10  63  -4
  3  50 -14  51 -26  74   0  82   8  87  29  92  38  99  46  96  51  96  37  95  28  75   8  63  -9
  4  49 -16  53 -22  71  -8  80  14  90  30  93  42 101  47  98  46  94  37  91  28  72   2  66  -4
  5  63 -22  56 -21  69 -21  84  20  90  31  99  43 100  47  95  48  93  38  94  29  70  10  65   0
  6  49 -17  53 -20  73 -14  89   8  87  29  99  43 100  48  95  49  92  39  93  25  75   9  60 -10
  7  59 -18  64 -15  77  -8  84  17  88  30  94  45  99  47  97  47  96  39  87  24  77  -3  58 -13
  8  63 -17  59 -16  76  -7  80  15  88  31 101  43  95  49  97  49  95  38  83  23  79  -6  55  -8
  9  56 -21  62 -25  74  -5  86  14  88  32 100  41  96  50  93  47 100  42  81  23  74  13  51 -17
 10  47 -25  65 -15  70  -2  86  20  90  27  98  46  97  48  95  48  94  39  86  23  68  12  59 -10
 11  53 -18  62 -20  69  -3  86  16  95  30  98  44 100  51  96  48  97  37  84  19  73  -4  62 -12
 12  56 -25  65 -19  72 -11  83  18  93  32  98  48 100  50  96  46  92  34  89  22  69   6  65 -14
 13  58 -14  61 -13  70  -1  79  20  89  30  98  43 100  46  98  43  92  34  89  25  80  -3  50 -18
 14  51 -30  64 -14  69  -6  88  24  93  33  97  47 101  49 101  47  91  37  85  26  73   0  56 -14
 15  57 -22  58 -11  74   5  89  22  92  34  98  43 100  52 101  48  96  37  86  22  71   3  54 -15
 16  58 -22  64 -20  76  -5  88  23  89  34  93  46  97  51 101  50  94  38  85  25  75   1  52 -15
 17  58 -18  67 -22  73   4  86  22  90  37  91  44  98  48 102  50  93  37  81  21  71  -8  53 -12
 18  56 -21  66 -10  71   2  92  18  93  37  96  47  97  55 101  48  94  37  84  21  74   4  63 -22
 19  49 -20  61 -10  74   3  91  25  92  36  97  48  97  54  97  49  92  31  85  13  69  10  54 -19
 20  52 -21  62  -7  72   3  86  26  91  34  97  45  98  49  97  44  91  30  87  19  67   6  55 -18
 21  53 -26  60  -9  73  -4  92  20  90  38 100  41  98  50  98  48  87  33  84  21  71  -1  52 -22
 22  58 -12  62  -5  82  10  97  29  90  32  98  48  96  52  94  51  86  29  82  17  67   1  52 -23
 23  55 -21  62 -10  80   4  92  22  88  34  93  46  96  52  95  47  85  30  82  19  64   3  55 -24
 24  60 -13  62 -12  84   0  87  19  91  40  99  48  94  54  97  49  86  29  80  21  61   3  49 -21
 25  60 -13  61 -12  80   5  87  28 100  40  98  46  95  52  97  44  89  35  79  23  67  -1  51 -20
 26  67 -12  60 -12  83   2  85  31  98  37  96  48 104  50  98  44  90  31  84  21  65  -7  54 -17
 27  57 -19  62  -9  78   5  89  32  93  39  95  46 100  48  98  46  91  34  81  15  68   1  54 -15
 28  51 -18  65 -17  81   8  92  28  92  36  98  51  99  52  97  42  98  30  79  20  60  -6  66  -9
 29  51 -23  61 -12  90   3  90  25  91  36  97  51  98  48  97  45  89  29  77  15  69  -5  62  -8
 30  53 -15 *** ***  86   7  89  27  91  40  96  49 102  44  96  47  91  29  78  19  67  -6  58 -13
 31  59 -24 *** ***  81  15 *** ***  91  40 *** *** 101  45  97  40 *** ***  83  19 *** ***  59 -17
