# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6719] POCAHONTAS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia6719
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      5     30     56    197    144      8     14      0      0
 1952      0      0      0      4     25    239    256    127     86      0      0      0
 1953      0      0      0      0     57    253    261    197     62     18      0      0
 1954      0      0      0      8     15    252    343    182     82      1      0      0
 1955      0      0      0      4     75    130    490    413    129      6      0      0
 1956      0      0      0      2     55    305    200    256     73     23      0      0
 1957      0      0      0      7     19    127    408    230     26      0      0      0
 1958      0      0      0      1     53     76    161    270     74     15      0      0
 1959      0      0      0      0     72    219    243    352     95      0      0      0
 1960      0      0      0     17     16     90    236    240    109      9      0      0
 1961      0      0      0      0     31    165    242    227     74      3      0      0
 1962      0      0      0      5    117    128    203    193     33     32      0      0
 1963      0      0      0      7     41    292    305    217     75     48      0      0
 1964      0      0      0      3    104    170    326    143     53      1      0      0
 1965      0      0      0      4     83    144    271    187     15      8      0      0
 1966      0      0      0      3     34    174    360    126     47      6      0      0
 1967      0      0      5     10     60    110    217    148     13     12      0      0
 1968      0      0      0      4      7    218    251    226     34     19      0      0
 1969      0      0      0      0     83     78    285    229     45     19      0      0
 1970      0      0      0     26     94    217    280    201    120     12      0      0
 1971      0      0      0      4     11    306    190    183    120     16      0      0
 1972      0      0      0      0     70    133    187    194     55      0      0      0
 1973      0      0      0      1     15    191    232    213     39     12      0      0
 1974      0      0      0      4     27    126    355     97     29      0      0      0
 1975      0      0      0      0     84    148    302    241     35     13      0      0
 1976      0      0      0     15     28    142    271    189     73      7      0      0
 1977      0      0      0     23    131    183    316    116     32      0      0      0
 1978      0      0      0      0     52    173    245    181    135      0      0      0
 1979      0      0      0      0     27    166    217    202     76      2      0      0
 1980      0      0      0     24     64    166    318    198     68      3      0      0
 1981      0      0      0     18     27    209    250    167     44      0      0      0
 1982      0      0      0      0     28     42    232    137     55      3      0      0
 1983      0      0      0      0      9    166    332    378    113      8      0      0
 1984      0      0      0      2     12    140    198    213     49      0      0      0
 1985      0      0      0     35     59     95    189     76    101      0      0      0
 1986      0      0      0      3     19    184    278     97     59      0      0      0
 1987      0      0      0     18    103    275    325    174     34      0      0      0
 1988      0      0      0      0     99    283    273    299     62      0      0      0
 1989      0      0      0      9     36    143    302    182     53      9      0      0
 1990      0      0      0     31     12    203    238    198    138     10      0      0
 1991      0      0      0     14    130    256    260    187     85      0      0      0
 1992      0      0      0      0     52    124    103     79     37      8      0      0
 1993      0      0      0      0     13    120    204    207     10     11      0      0
 1994      0      0      0     16     78    192    137    118     80      5      0      0
 1995      0      0      0      0      2    188    263    274     28     10      0      0
 1996      0      0      0      0     38    182    151    112     42      5      0      0
 1997      0      0      0      0      8    177    247    142     69     47      0      0
 1998      0      0      0      0     76    132    257    223    130      0      0      0
 1999      0      0      0      0     26    159    331    147     51      3      0      0
 2000      0      0      0      0     54    112    243    199     93      7      0      0
 2001      0      0      0     14     48    168    300    231     36      6      0      0
 2002      0      0      0     15     43    269    372    179    107      5      0      0
 2003      0      0      0     18     18    136    248    272     56     10      0      0
 2004      0      0      0      5     51    117    198    102    119      3      0      0
 2005      0      0      0     11     25    233    330      0      0      0      0      0
 MEAN      0      0      0      7     48    172    262    195     66      8      0      0
