# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7613] SHENANDOAH-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7613   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10    24 297          188
   1952   4    15 106          10     6 280          174
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   4     7  97          10    15 288          191
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    22 112          10    18 291          179
   1960   4    10 101          10    20 294          193
   1961   5     2 122          10    20 293          171
   1962   4    15 105          10    25 298          193
   1963   3    21  80          10    29 302          222
   1964   4     9 100          10     9 283          183
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    16 289          178
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     3 308          212
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4     6  96          10    31 304          208
   1972   4     8  99          10    19 293          194
   1973   4    10 100          10    29 302          202
   1974   4     9  99          10     2 275          176
   1975   4    11 101          10    29 302          201
   1976   5     3 124          10     8 282          158
   1977   4     6  96          11    12 316          220
   1978   3    26  85          10     7 280          195
   1979   4     6  96          10     5 278          182
   1980   5     9 130          10     3 277          147
   1981   5    11 131          10    19 292          161
   1982   4    21 111          10    21 294          183
   1983   4    18 108           9    23 266          158
   1984   4     6  97           9    29 273          176
   1985   4     9  99          11     2 306          207
   1986   4    22 112          11     5 309          197
   1987   4     4  94          10    11 284          190
   1988   4    18 109          10     5 279          170
   1989   4    19 109          10    19 292          183
   1990   4    17 107          10    10 283          176
   1991   3    31  90          10    19 292          202
   1992   4    23 114          10    17 291          177
   1993   4     5  95          10    30 303          208
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    21 294          199
   1996   4     8  99          11     1 306          207
   1997   4    18 108          10    27 300          192
   1998   3    22  81          11     6 310          229
   1999   3    26  85          10     4 277          192
   2000   4    12 103          10     6 280          177
   2001   4     1  91          10    27 300          209
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   4    13 104          11     3 308          204
             MEAN=102              MEAN=293     MEAN=191
