# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2689] EMMETSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2689
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1563   1189   1332    701    132     81     15     24    230    492   1102   1489
 1952   1551   1069   1127    493    235     12      4     22    122    563    849   1283
 1953   1459   1173    965    703    229     23      7      4    129    286    763   1221
 1954   1569    828   1099    459    352     43      0      7    121    522    747   1213
 1955   1429   1353   1080    320    113     57      0      6    122    406   1116   1558
 1956   1571   1410   1095    637    203     16      8     21    160    273    918   1210
 1957   1632   1092   1016    517    259     37      0      9    187    525    954   1125
 1958   1299   1358   1007    516    136     76     13     23     97    340    835   1465
 1959   1627   1385    998    486    170     25      6      4    178    597   1182   1065
 1960   1446   1329   1436    515    197     36      3      3    162    428    807   1363
 1961   1502   1171    988    697    298     24      1      3    205    387    935   1451
 1962   1663   1311   1253    608    112     39     15      3    189    388    772   1295
 1963   1769   1299    866    447    235     14      1     23     97    180    755   1588
 1964   1282   1105   1167    531    109     39      2     62    201    441    872   1530
 1965   1605   1395   1370    597    123     12      2     37    336    394    921   1095
 1966   1773   1264    836    686    305     26      0     27    151    444    977   1368
 1967   1430   1345    873    520    379     18     26     25    130    510    946   1268
 1968   1484   1348    733    451    326     41      6     25    126    422    916   1456
 1969   1701   1259   1338    480    185     86      2      1    118    596    922   1371
 1970   1803   1263   1160    525    157     18      4      4    161    514    922   1426
 1971   1680   1249   1073    472    225      9     24     15    148    336    882   1318
 1972   1639   1470    996    632    198     40     23     38    153    572    948   1522
 1973   1438   1150    778    556    221     10      1      2    136    280    842   1425
 1974   1528   1127    929    466    255     38      0     20    212    371    885   1267
 1975   1488   1339   1231    710    118     45     11      1    195    345    824   1276
 1976   1450    981    907    362    216      9      0      6    127    630   1057   1475
 1977   1829   1042    788    307     34      9      0     22     70    493    937   1446
 1978   1784   1503    999    540    188     35      1     10     54    411    978   1530
 1979   1929   1553   1142    643    261     41      0     34     91    463    941   1113
 1980   1424   1347   1056    457    159     19      0      8     96    542    763   1329
 1981   1378   1143    847    325    214      5     13     13    105    550    797   1427
 1982   1863   1304   1011    629    146     66      0     28    153    440   1001   1209
 1983   1374   1078    981    689    294     43      0      1    157    488    920   1858
 1984   1483   1069   1194    586    249      9      5     11    224    455    880   1346
 1985   1573   1274    828    389    112     84      4     32    232    504   1227   1710
 1986   1333   1308    818    431    159      8      0     38     95    442   1065   1261
 1987   1266    856    800    337     73      5      1     39     93    574    749   1194
 1988   1650   1409    864    484     43      1      1     15     69    572    872   1333
 1989   1182   1425   1060    488    180     39      0      2    155    406   1029   1608
 1990   1110   1076    849    513    239     34      4      4    101    463    772   1492
 1991   1629   1049    892    433    179      2      2      6    178    470   1187   1247
 1992   1217   1028    857    587    167     26     31     50    142    478   1002   1346
 1993   1562   1354   1154    614    210     60      1     17    231    518    988   1319
 1994   1831   1434    865    500    154      8      1     30     98    372    804   1309
 1995   1472   1175    937    642    255     44      5      2    196    472   1075   1302
 1996   1602   1219   1114    615    308     37      4      1    199    402   1145   1575
 1997   1623   1201    954    621    325      2     12     24    116    463   1084   1177
 1998   1434    969   1115    502    100    100      0      0     65    427    797   1191
 1999   1637   1018    973    536    205     67      0     13    182    525    668   1233
 2000   1476   1059    744    549    151     59     24      7    138    371   1051   1785
 2001   1410   1448   1165    461    194     50      2     15    146    468    515   1106
 2002   1213   1035   1210    543    295     15      4      9    119    650    939   1164
 2003   1468   1327    992    478    242     34      0      1    167    397    947   1240
 2004   1537   1317    814    439    222     42     10     53     59    422    770   1245
 2005   1521   1004   1008    372    259      3      4      0      0      0      0      0
 MEAN   1531   1223   1012    524    202     33      6     17    147    453    918   1356
