# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8568] VINTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia8568
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     13     72     92    238    169     22     28      0      0
 1952      0      0      0     17     36    292    352    184     87      1      0      0
 1953      0      0      0      0     55    257    320    239     99     47      0      0
 1954      0      0      0     14     15    304    379    206    120     17      0      0
 1955      0      0      0     10     79    120    483    387    132      7      0      0
 1956      0      0      0      1     74    318    266    261     49      9      0      0
 1957      0      0      0     12     23    170    412    267     34      0      0      0
 1958      0      0      0      4     44     88    186    266     73     15      0      0
 1959      0      0      0      0     82    177    196    334    110      0      0      0
 1960      0      0      0     27     14     81    210    249    129      3      0      0
 1961      0      0      0      0     27    174    239    245    118      2      0      0
 1962      0      0      0     12    144    160    203    212     43     34      0      0
 1963      0      0      0      3     35    280    275    189     73     58      0      0
 1964      0      0      0      4    105    193    360    180     79      0      0      0
 1965      0      0      0      2     81    120    233    181     31     10      0      0
 1966      0      0      0      0     24    169    343    163     45      4      0      0
 1967      0      0      5      4     45    171    203    112     23     16      0      0
 1968      0      0      0      1      9    213    259    238     50     34      0      0
 1969      0      0      0      0     68     84    271    235     52     22      0      0
 1970      0      0      0     30     96    170    285    191     82      5      0      0
 1971      0      0      0      5     21    312    186    183    162     26      0      0
 1972      0      0      0      1     85    151    249    254     91      2      0      0
 1973      0      0      0      0      4    187    229    300     77     21      0      0
 1974      0      0      0     10     35     99    355    160     30      0      0      0
 1975      0      0      0      0     79    166    302    256     35     24      0      0
 1976      0      0      0      9     18    151    287    205     66     14      0      0
 1977      0      0      0     22    134    187    343    142     62      0      0      0
 1978      0      0      0      0     64    180    231    219    142      0      0      0
 1979      0      0      0      0     67    178    264    239     86     13      0      0
 1980      0      0      0     27     67    159    375    292    104      1      0      0
 1981      0      0      0     18     20    141    241    166     48      0      0      0
 1982      0      0      0      0     50     46    217    139     42      2      0      0
 1983      0      0      0      2      4    218    373    375    101     17      0      0
 1984      0      0      0      8     19    205    200    250    103      0      0      0
 1985      0      0      0     37     42    107    234    117    171      0      0      0
 1986      0      0      2     23     28    183    320    114    102      0      0      0
 1987      0      0      0     19    108    254    360    227     41      0      1      0
 1988      0      0      0      0     70    266    376    400     89      0      0      0
 1989      0      0      1      5     40    124    306    200     42     12      0      0
 1990      0      0      0     26      3    184    232    225    143     13      1      0
 1991      0      0      4     13    149    272    293    234    108      3      0      0
 1992      0      0      0      1     52    133    143     87     55      4      0      0
 1993      0      0      0      0     27    127    226    223     24     12      0      0
 1994      0      0      0     21     35    198    179    137     89      8      0      0
 1995      0      0      0      0      3    188    298    385     55      3      0      0
 1996      0      0      0      0     39    182    176    170     61      1      0      0
 1997      0      0      0      0      8    165    271    162     70     59      0      0
 1998      0      0      3      0    101    157    262    264    145      2      0      0
 1999      0      0      0      0     42    173    380    165     80      1      0      0
 2000      0      0      0      0     63    122    218    232    147     13      3      0
 2001      0      0      0      8     61    169    308    248     51      4      0      0
 2002      0      0      0     32     37    217    347    190    123     10      0      0
 2003      0      0      0     11     15    121    247    269     62      6      0      0
 2004      0      0      0     19     59    127    179    109    109      7      0      0
 2005      0      0      0     16     17    265    315      0      0      0      0      0
 MEAN      0      0      0      9     51    177    277    219     81     11      0      0
