# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7678] SIGOURNEY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7678   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109          10     8 281          172
   1952   4    12 103          10     6 280          177
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    30 303          179
   1955   4     6  96          10    24 297          201
   1956   4    30 121          11     7 312          191
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    28 301          182
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   4     4  94          11     1 305          211
   1964   4     8  99           9    28 272          173
   1965   4     4  94          10    24 297          203
   1966   5    10 130          10    25 298          168
   1967   4    24 114          10    11 284          170
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          11     3 307          185
   1971   4     3  93          10    31 304          211
   1972   4    25 116          10    18 292          176
   1973   4    13 103          11     3 307          204
   1974   4     8  98          10     2 275          177
   1975   4    12 102          11    13 317          215
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   3    27  86          10    26 299          213
   1979   4    10 100          10     7 280          180
   1980   4    14 105          10    12 286          181
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11     5 309          200
   1984   4     5  96           9    26 270          174
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     4 308          196
   1987   4     5  95          10     3 276          181
   1988   4    27 118          10     5 279          161
   1989   5     6 126          10    19 292          166
   1990   4    18 108          10    19 292          184
   1991   4    11 101          10    15 288          187
   1992   4    13 104          10    17 291          187
   1993   4     5  95          10    10 283          188
   1994   4     8  98          10    26 299          201
   1995   4     6  96          10    22 295          199
   1996   4    28 119          10    19 293          174
   1997   4    18 108          10    22 295          187
   1998   3    25  84          10    23 296          212
   1999   3    28  87          10    18 291          204
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4     7  97          10    13 286          189
   2003   4    11 101          10     2 275          174
   2004   4    14 105          10     5 279          174
             MEAN=104              MEAN=291     MEAN=187
