# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7312] SAC-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7312   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    24 297          200
   1956   4    30 121          11     7 312          191
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    13 103          10     9 282          179
   1960   4    30 121          10    19 293          172
   1961   5     1 121           9    28 271          150
   1962   4    17 107          10    23 296          189
   1963   4    23 113          10    29 302          189
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5     9 129          10    16 289          160
   1967   5     4 124          10    11 284          160
   1968   4    25 116          10    19 293          177
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    14 104          10    31 304          200
   1972   4     8  99           9    30 274          175
   1973   4    28 118          10    29 302          184
   1974   4    24 114           9    22 265          151
   1975   4    20 110           9    25 268          158
   1976   5     8 129          10     6 280          151
   1977   4    26 116          10     6 279          163
   1978   5     3 123          10    23 296          173
   1979   5    12 132          10     5 278          146
   1980   5     8 129          10     3 277          148
   1981   5    11 131          10     1 274          143
   1982   4    21 111          10    19 292          181
   1983   4    19 109           9    22 265          156
   1984   4     6  97           9    26 270          173
   1985   4    10 100          10     1 274          174
   1986   4    22 112          10    14 287          175
   1987   4     7  97          10     3 276          179
   1988   4    20 111          10     5 279          168
   1989   5     7 127          10     3 276          149
   1990   5     3 123          10    10 283          160
   1991   4    11 101           9    20 263          162
   1992   5     6 127           9    29 273          146
   1993   4    17 107          10    10 283          176
   1994   4    30 120          10    25 298          178
   1995   4    11 101           9    22 265          164
   1996   4    23 114          10     3 277          163
   1997   5    13 133          10    20 293          160
   1998   3    25  84          11     3 307          223
   1999   4    19 109          10     2 275          166
   2000   4    21 112          10     6 280          168
   2001   4    24 114          10     6 279          165
   2002   5     2 122          10    13 286          164
   2003   4    10 100          10     2 275          175
   2004   5     3 124          10     2 276          152
             MEAN=113              MEAN=284     MEAN=171
