# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1277   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    25  84          10    31 304          220
   1952   4    10 101          10     6 280          179
   1953   4    18 108          11     5 309          201
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     3 307          220
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4     9  99          11     5 309          210
   1960   4    10 101          10    19 293          192
   1961   4    16 106          11     2 306          200
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     2 306          212
   1964   3    31  91          10    20 294          203
   1965   3    30  89          10    24 297          208
   1966   4    21 111          11     1 305          194
   1967   5     3 123          10    28 301          178
   1968   4    25 116          11     8 313          197
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    10 283          189
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    18 292          193
   1973   4    28 118          11     5 309          191
   1974   4     8  98          11     4 308          210
   1975   4     3  93          11    13 317          224
   1976   5     3 124          10    16 290          166
   1977   4     6  96          10    12 285          189
   1978   3    26  85          10     7 280          195
   1979   4     6  96          10    13 286          190
   1980   3    26  86          10    26 300          214
   1981   3    20  79          10    22 295          216
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    23 327          219
   1984   3    30  90           9    29 273          183
   1985   4     9  99          11    10 314          215
   1986   4    14 104          10    13 286          182
   1987   4     4  94          10    11 284          190
   1988   4    19 110          11    17 322          212
   1989   4    12 102          10    19 292          190
   1990   4    11 101          11     5 309          208
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    18 292          189
   1993   4     2  92          10    29 302          210
   1994   4     6  96          11    19 323          227
   1995   4     5  95          11     2 306          211
   1996   4     6  97          10    30 304          207
   1997   4    17 107          10    27 300          193
   1998   3    15  74          11     6 310          236
   1999   3    26  85          11    20 324          239
   2000   4     8  99          10     8 282          183
   2001   3    28  87          10    27 300          213
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   3    22  82          11    11 316          234
             MEAN= 98              MEAN=300     MEAN=202
