# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1541] CLARION
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1541   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115           9    23 267          152
   1953   5    13 133          10    26 299          166
   1954   5     8 128           9    22 265          137
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    30 274          137
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5     8 129          10    16 290          161
   1961   5     4 124           9    28 271          147
   1962   4    19 109           9    20 263          154
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     6 280          180
   1965   4    28 118           9    26 269          151
   1966   5    10 130          10     1 274          144
   1967   5     6 126           9    28 271          145
   1968   5    10 131          10     4 278          147
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    10 283          161
   1971   5    12 132          10    10 283          151
   1972   4    25 116           9    30 274          158
   1973   5     2 122          10    16 289          167
   1974   4    16 106           9    22 265          159
   1975   4    12 102          10     2 275          173
   1976   5     7 128          10     6 280          152
   1977   4     7  97          10     3 276          179
   1978   5     2 122          10     8 281          159
   1979   5    12 132          10     5 278          146
   1980   4    15 106           9    26 270          164
   1981   5    10 130          10     2 275          145
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    23 266          131
   1984   4    18 109           9    16 260          151
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     5 279          164
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10    10 283          161
   1991   4    24 114          10     7 280          166
   1992   5    26 147           9    29 273          126
   1993   4    21 111          10    10 283          172
   1994   5     1 121          10    10 283          162
   1995   4    25 115           9    22 265          150
   1996   4    30 121          10     8 282          161
   1997   5    13 133          10    20 293          160
   1998   4     4  94          11     3 307          213
   1999   4    18 108          10     4 277          169
   2000   4    13 104          10     6 280          176
   2001   4    24 114          10     7 280          166
   2002   4    26 116          10     7 280          164
   2003   4    11 101           9    29 272          171
   2004   5     3 124          10     2 276          152
             MEAN=118              MEAN=277     MEAN=159
