# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4049] INDEPENDENCE-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4049   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     5 279          177
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    30 303          201
   1955   3    29  88          10    31 304          216
   1956   4    24 115          10     9 283          168
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10    30 303          184
   1959   4    14 104          11     5 309          205
   1960   4    10 101          10    20 294          193
   1961   4    13 103          11     3 307          204
   1962   4    16 106          10    24 297          191
   1963   5     1 121          11     2 306          185
   1964   4    14 105          10     8 282          177
   1965   5    29 149          10    23 296          147
   1966   5    10 130          10    17 290          160
   1967   4    23 113           9    29 272          159
   1968   4     5  96          10    25 299          203
   1969   4     1  91          10    14 287          196
   1970   4    10 100          10    16 289          189
   1971   4     6  96          10     7 280          184
   1972   4     9 100          10    15 289          189
   1973   4    13 103          10    30 303          200
   1974   4     8  98           9    22 265          167
   1975   4    11 101           9    26 269          168
   1976   5     8 129          10     8 282          153
   1977   4     6  96          10    13 286          190
   1978   3    27  86          10    26 299          213
   1979   4    10 100          10    26 299          199
   1980   4    16 107          10     5 279          172
   1981   4     6  96          10     2 275          179
   1982   4    11 101          10    21 294          193
   1983   4    20 110           9    23 266          156
   1984   3    31  91           9    26 270          179
   1985   4     9  99          10     1 274          175
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     7 281          171
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    22 295          187
   1991   3    30  89          10     7 280          191
   1992   4    12 103          10    17 291          188
   1993   4     4  94          10    10 283          189
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    16 289          194
   1996   4    10 101          10    31 305          204
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    18 291          206
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     7  97          10    16 289          192
   2003   4    11 101          10     1 274          173
   2004   5     4 125          10     5 279          154
             MEAN=103              MEAN=289     MEAN=186
