# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4101] IOWA-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4101   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    24 297          184
   1952   4    16 107          10     3 277          170
   1953   4    20 110          10     7 280          170
   1954   4     4  94          10    30 303          209
   1955   3    29  88          10    19 292          204
   1956   4    30 121          11     9 314          193
   1957   4    15 105          10    20 293          188
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   4    24 114          11     1 305          191
   1964   4    15 106          10     6 280          174
   1965   3    30  89          10    29 302          213
   1966   5    11 131          10    17 290          159
   1967   4    24 114          10    26 299          185
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4     4  94          11    15 319          225
   1971   4     7  97          11     4 308          211
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          11    14 318          220
   1975   4     6  96          11    13 317          221
   1976   4    12 103          10    22 296          193
   1977   4     6  96          11    11 315          219
   1978   3    27  86          11     7 311          225
   1979   4     7  97          10    14 287          190
   1980   4    15 106          10    29 303          197
   1981   4     6  96          10    23 296          200
   1982   4    11 101          10    22 295          194
   1983   4    19 109          11     5 309          200
   1984   4     1  92          11     2 307          215
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11    10 314          202
   1987   4     4  94          10    11 284          190
   1988   3    30  90          10    26 300          210
   1989   4    13 103          11     2 306          203
   1990   4    18 108          10    22 295          187
   1991   3    30  89          10    19 292          203
   1992   4     2  93          10    17 291          198
   1993   4    17 107          10    31 304          197
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     9 100          10    31 305          205
   1997   4    14 104          10    27 300          196
   1998   3    24  83          11     5 309          226
   1999   3    26  85          11    25 329          244
   2000   4     8  99          11    11 316          217
   2001   4     1  91          11    20 324          233
   2002   4     5  95          10    20 293          198
   2003   4    10 100          10     2 275          175
   2004   5     3 124          10     5 279          155
             MEAN=101              MEAN=300     MEAN=199
