# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5837] MUSCATINE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY PRECIP TOTALS 1951-2006 FOR STATION # ia5837
 YEAR   JAN   FEB  MARCH APRIL  MAY  JUNE  JULY AUGUST SEPT   OCT   NOV   DEC   ANN
 1951  1.19  2.70  5.50  3.34  6.62  5.63  4.49  4.54  1.59  3.28  3.43  1.40 43.71
 1952  1.81  1.15  4.46  1.70  3.16  6.47  4.67  3.79  0.55  0.00  4.26  1.99 34.01
 1953  1.25  2.78  3.56  2.07  2.84  2.61  3.84  1.33  1.61  0.60  0.53  2.88 25.90
 1954  0.43  1.35  3.28  4.88  3.11  4.99  1.59  7.68  2.59  8.04  0.59  2.15 40.68
 1955  2.13  1.61  1.10  6.52  2.75  3.65  1.93  1.17  2.75  2.59  0.12  0.40 26.72
 1956  0.37  1.34  0.59  1.71  2.65  1.85  4.14  3.87  0.73  0.85  1.23  0.95 20.28
 1957  1.01  1.10  2.32  3.72  5.36  3.39  2.11  2.21  1.50  2.65  2.35  3.82 31.54
 1958  1.23  0.40  0.33  2.27  3.98  4.26  9.00  2.56  3.15  1.72  2.07  0.64 31.61
 1959  1.10  1.41  3.77  3.78  5.98  3.25  3.58  2.29  4.81  5.25  1.57  2.33 39.12
 1960  3.86  2.61  1.50  4.43  4.70  5.70  2.37  1.00  2.39  4.47  1.12  0.49 34.64
 1961  0.30  1.00  4.37  2.67  1.28  7.07  4.24  2.80  9.84  3.33  4.34  1.96 43.20
 1962  1.78  1.67  2.41  1.46  5.41  1.92  4.07  1.98  2.21  5.18  1.20  0.52 29.81
 1963  0.74  0.36  3.58  4.09  2.30  0.34  6.19  4.38  1.25  0.58  2.63  0.56 27.00
 1964  0.66  0.76  2.06  5.76  1.84  5.06  5.30  2.85  2.23  0.05  2.39  0.97 29.93
 1965  3.11  0.76  2.46  9.68  4.43  3.51  2.66  7.39  9.08  0.85  2.21  3.01 49.15
 1966  1.63  0.71  1.74  3.80  5.12  4.05  4.67  0.50  1.96  4.54  0.75  2.06 31.53
 1967  1.75  0.76  1.95  5.55  1.30 13.32  4.80  3.62  3.02  6.45  1.58  1.13 45.23
 1968  0.51  0.25  1.38  3.43  3.27  4.40  2.24  2.26  7.08  1.33  2.13  1.82 30.10
 1969  2.58  0.45  1.34  2.94  3.72  7.37  7.29  1.87  1.23  4.34  0.38  1.38 34.89
 1970  0.39  0.46  2.64  3.50  7.11  2.72  4.62  2.73 11.07  1.94  1.81  1.84 40.83
 1971  1.56  1.58  0.72  2.06  2.51  1.86  8.64  0.39  3.46  1.45  2.47  4.58 31.28
 1972  1.00  1.04  2.64  5.11  4.78  6.15  3.92  5.10  2.88  2.22  2.61  2.13 39.58
 1973  2.16  1.26  5.39  7.48  5.78  4.59  2.90  3.89  8.24  1.92  1.53  2.91 48.05
 1974  3.43  0.95  2.93  2.74  8.31  4.88  1.77  3.69  1.33  2.28  2.48  1.31 36.10
 1975  1.53  2.11  3.20  2.22  3.32  3.10  2.18  6.09  2.37  0.52  3.88  1.54 32.06
 1976  0.60  1.06  5.35  4.19  4.53  2.66  6.46  2.95  1.84  2.02  0.36  0.26 32.28
 1977  0.58  0.48  4.19  1.76  1.88  4.74  6.38  9.86  4.65  4.18  2.63  1.43 42.76
 1978  0.00  0.44  0.89  3.50  3.88  2.78  6.05  1.99  2.54  2.11  2.78  3.05 30.01
 1979  2.04  0.66  2.88  3.40  2.15  2.62  6.64  3.77  0.14  3.34  1.38  1.38 30.40
 1980  1.20  1.16  1.21  2.00  2.35  4.69  3.38  7.35  3.95  2.56  0.24  2.65 32.74
 1981  0.02  1.84  0.23  4.64  2.33  4.74  3.92  4.31  4.93  4.98  4.09  0.92 36.95
 1982  1.58  0.59  3.13  2.10  6.23  4.20 11.15  6.88  2.49  2.52  2.71  5.38 48.96
 1983  0.30  1.82  2.46  3.53  2.78  3.34  2.54  4.64  5.56  1.62  4.47  2.22 35.28
 1984  0.75  1.27  2.63  5.24  4.68  3.40  5.17  0.55  1.99  7.49  2.99  2.12 38.28
 1985  1.48  2.23  3.74  1.47  4.01  2.14  3.74  3.26  3.05  6.79  5.88  2.50 40.29
 1986  0.32  2.47  1.57  2.77  9.02  4.84  3.86  3.81  5.32  3.51  0.57  1.30 39.36
 1987  0.57  0.02  3.85  1.24  2.36  1.52  1.07  7.40  1.16  0.42  3.48  4.71 27.80
 1988  1.70  0.90  1.51  0.89  1.83  1.20  1.08  5.75  1.50  1.38  2.83  1.27 21.84
 1989  0.81  1.13  1.71  3.58  2.65  3.91  1.07  2.37  7.14  1.50  0.16  0.57 26.60
 1990  1.74  1.82  6.92  2.16  6.25 13.73  5.11  4.28  0.76  1.99  3.17  2.47 50.40
 1991  1.07  0.20  5.63  1.47  2.97  2.14  0.50  2.04  0.98  4.28  5.36  2.03 28.67
 1992  1.11  1.79  1.27  3.50  0.19  0.81 13.12  1.43  7.48  0.59  5.80  2.90 39.99
 1993  1.75  1.03  3.95  5.48  3.91 12.61 10.51 12.57  5.43  0.36  1.08  0.49 59.17
 1994  0.94  1.89  0.41  1.88  2.57  5.97  1.68  3.38  1.71  1.31  4.27  1.42 27.43
 1995  2.25  0.51  1.38  7.27  7.34  3.76  2.33  4.61  2.23  2.00  3.49  0.46 37.63
 1996  1.63  0.65  1.51  2.35 11.09  3.68  1.81  1.10  2.80  3.18  1.32  0.59 31.71
 1997  1.48  3.81  1.22  1.43  5.24  3.16  0.98  8.46  3.21  2.56  1.18  2.01 34.74
 1998  1.70  2.33  5.27  4.31  2.82  8.15  3.64  5.60  4.60  7.42  2.33  1.06 49.23
 1999  2.18  1.04  1.29  5.38  2.74  5.25  3.48  4.25  4.46  1.46  0.22  1.82 33.57
 2000  1.20  2.19  1.52  4.60  6.82  8.46  4.13  2.40  4.33  2.34  1.57  2.23 41.79
 2001  1.80  4.20  1.70  3.04  6.72  5.84  3.71  3.14  6.63  4.30  1.21  1.31 43.60
 2002  0.92  1.04  1.89  5.08  5.86  4.24  4.69  4.39  0.82  3.51  0.30  1.17 33.91
 2003  0.32  0.69  1.19  2.54  4.59  4.43  2.65  0.89  4.33  1.10  2.45  3.00 28.18
 2004  1.36  0.97  4.89  1.16  7.88  2.02  2.94  4.60  0.39  4.67  2.65  1.15 34.68
 2005  2.52  1.17  1.30  2.32  2.43  1.96  2.15 -9.99 -9.99 -9.99 -9.99 -9.99      
 MEAN  1.34  1.31  2.58  3.48  4.21  4.46  4.17  3.85  3.43  2.81  2.23  1.83 35.19
 PRECIPITATION MEANS AND TOTALS ARE BASED ON DATA AVAILABLE
 NO ATTEMPT WAS MADE TO ESTIMATE MISSING PRECIPITATION DATA
 *****************************************************************************************
 *****************************************************************************************
