# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0200] AMES-8-WSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0200   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    10 101          10     7 281          180
   1953   4    18 108          10    27 300          192
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   3    22  81          11    10 314          233
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    26 299          194
   1963   3    21  80          11     2 306          226
   1964   3    30  90          10    10 284          194
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   3    19  78          10    27 300          222
   1968   4     5  96          10    29 303          207
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    15 319          225
   1971   4     5  95          11     4 308          213
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   4     8  98          10     7 280          182
   1975   4     4  94          10    29 302          208
   1976   4    12 103          10    17 291          188
   1977   4     6  96          11    11 315          219
   1978   3    25  84          11    14 318          234
   1979   4     6  96          11     3 307          211
   1980   3    17  77          10    28 302          225
   1981   3    20  79          10    23 296          217
   1982   4    11 101          11     4 308          207
   1983   4    18 108          11    23 327          219
   1984   3    19  79          11     2 307          228
   1985   4     9  99          11     7 311          212
   1986   3    27  86          11    10 314          228
   1987   4     3  93          10    11 284          191
   1988   3    30  90          10    26 300          210
   1989   4    12 102          10    20 293          191
   1990   4    17 107          11     7 311          204
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    16 320          223
   1995   4     4  94          11     3 307          213
   1996   4     7  98          10    31 305          207
   1997   4    16 106          10    27 300          194
   1998   3    15  74          11     7 311          237
   1999   3    26  85          10    20 293          208
   2000   4    12 103          10     8 282          179
   2001   3    27  86          10    27 300          214
   2002   4     6  96          10    20 293          197
   2003   4     9  99          11     6 310          211
   2004   4    11 102          11    12 317          215
             MEAN= 94              MEAN=302     MEAN=208
