# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8806] WEBSTER-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia8806
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  27  11  28   8  39  17  52  31  67  42  75  52  83  61  83  60  79  56  72  44  53  34  36  20
  2  27  10  26   8  38  20  54  32  69  42  75  51  83  61  83  61  80  57  71  44  52  32  37  20
  3  26   9  26   7  37  20  53  31  67  43  77  51  84  60  83  61  80  57  69  44  51  31  37  19
  4  25   7  28   8  38  19  51  30  70  45  78  54  83  62  82  61  79  56  67  42  49  29  37  19
  5  25   5  28  10  38  19  54  31  70  47  80  55  83  60  81  60  78  54  67  42  49  29  37  20
  6  24   6  28   9  38  17  57  31  69  43  79  56  84  60  82  61  78  54  65  42  49  29  33  16
  7  23   4  28   9  37  16  57  33  69  44  79  58  85  61  83  60  80  54  66  41  50  28  32  16
  8  25   6  28  10  38  19  54  33  70  46  79  56  84  63  83  60  79  54  66  41  49  28  31  15
  9  24   6  30  10  40  20  55  31  70  46  78  55  84  61  82  60  78  54  64  39  48  28  31  13
 10  24   5  31  13  40  22  56  33  71  45  80  56  84  61  82  59  77  51  65  38  48  27  31  12
 11  26   6  29  11  41  24  57  34  71  47  80  58  84  62  81  58  77  51  66  40  47  27  30  13
 12  27   9  30  11  41  23  56  34  71  45  81  58  84  63  81  58  76  52  65  40  46  27  30  13
 13  27   9  32  12  41  23  57  34  71  45  82  58  84  63  81  59  76  51  66  41  47  28  30  12
 14  27   9  32  13  42  23  59  35  71  48  81  59  85  62  81  59  72  50  66  42  46  27  31  13
 15  25   6  31  13  41  23  62  36  73  47  79  58  84  61  81  58  73  49  65  40  48  28  29  12
 16  26   6  32  12  43  23  61  37  74  48  80  57  85  62  82  59  72  49  65  39  47  26  31  12
 17  26   7  33  14  42  25  62  37  74  49  81  58  85  63  83  60  74  49  63  38  47  28  29  12
 18  26   7  34  18  43  25  63  38  74  50  81  59  85  65  82  60  74  51  60  36  45  27  29  11
 19  26   6  34  16  44  26  63  39  74  49  82  59  85  64  81  60  74  50  60  35  44  25  29  13
 20  25   5  35  16  44  26  62  41  76  49  81  59  83  64  80  58  72  49  61  36  42  25  27  10
 21  26   7  34  15  44  25  63  39  75  50  82  59  84  62  81  58  71  47  62  37  42  22  27  10
 22  28   9  34  16  47  25  63  38  74  51  81  58  84  63  82  59  69  45  63  39  43  23  28  12
 23  27   7  35  18  47  26  64  39  74  51  82  59  84  61  80  59  68  43  59  38  40  23  28  11
 24  27   7  36  16  47  25  65  39  73  50  82  59  84  61  80  58  70  44  59  35  41  21  28   9
 25  25   7  36  16  46  26  67  40  73  50  84  60  85  62  82  58  71  44  59  35  41  22  27  10
 26  24   6  37  19  47  26  67  42  72  51  83  60  84  62  82  59  73  44  60  34  39  21  28   9
 27  24   6  36  20  52  28  66  43  74  51  84  61  83  62  82  60  71  45  59  35  36  20  29  12
 28  25   7  37  19  51  30  64  40  74  52  85  61  83  61  82  58  71  45  56  34  34  17  30  13
 29  26   7  40  17  48  30  66  41  75  52  84  62  83  60  82  60  71  45  56  33  35  18  29  12
 30  27   5 *** ***  52  29  66  41  76  52  83  61  84  61  81  60  72  45  56  35  36  18  28  10
 31  28   7 *** ***  53  31 *** ***  76  53 *** ***  83  60  80  57 *** ***  55  35 *** ***  27  10
