# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1541] CLARION
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1541   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10    15 289          187
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10    24 297          210
   1956   4    30 121          10     9 283          162
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10     1 274          155
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   5     1 121          10    20 293          172
   1962   4    15 105          10    24 297          192
   1963   3    21  80          10    29 302          222
   1964   3    31  91          10     9 283          192
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    29 302          191
   1967   4    24 114          10    11 284          170
   1968   5     5 126          10     4 278          152
   1969   3    31  90          10    27 300          210
   1970   4     2  92          11    15 319          227
   1971   5     3 123          10    31 304          181
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   3    25  84          10     2 275          191
   1975   4     5  95          10    29 302          207
   1976   3    22  82          10     6 280          198
   1977   4     6  96          10    16 289          193
   1978   3    25  84          10    26 299          215
   1979   4     7  97          10    13 286          189
   1980   3    25  85          10    12 286          201
   1981   3    23  82          10    19 292          210
   1982   4    10 100          10    21 294          194
   1983   4    15 105          11    16 320          215
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    20 111          10     6 280          169
   1989   4    15 105          10     4 277          172
   1990   4    18 108          10    25 298          190
   1991   3    30  89          10    19 292          203
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    31 304          208
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    28 302          188
   1997   5    13 133          10    22 295          162
   1998   3    24  83          11     6 310          227
   1999   3    26  85          10    20 293          208
   2000   4     9 100          10     8 282          182
   2001   3    28  87          10    27 300          213
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10    26 299          199
   2004   4    13 104          11     3 308          204
             MEAN=100              MEAN=293     MEAN=193
