# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8296] TOLEDO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia8296
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  41   3  46   5  39   5  43   7  43   2  36   7  33   7  35  11  38   8  48   7  43   2  35   5
  2  32   2  50   4  44   4  50   4  38  10  38   5  33   9  36   6  31   8  56  10  39   3  34   3
  3  30   4  39   3  38   2  53   6  42   6  35   4  34  10  35  11  36  10  39   4  39   4  35   4
  4  39   3  38   4  40   3  49   8  40   9  36  10  32   8  39   7  41  10  41   3  40   4  43   8
  5  39   1  44   2  37   5  46   6  39   3  35   5  35   8  36   6  38   9  42   8  32   4  35   4
  6  40   3  43   5  40   3  47   6  47   8  37   5  35   8  33   5  38   9  44   4  37   6  48   4
  7  41   4  39   3  42   5  44  10  46   4  35   9  33   7  35   6  36  13  44   4  37   5  44   2
  8  39   2  39   2  42   4  39   6  39   5  38   7  33   6  35   7  42   9  44   8  44   5  33   3
  9  40   5  37   3  41   7  41   4  40   7  43   9  32   9  33   2  37   7  46   7  37   5  36   4
 10  35   6  35   3  35   1  46   5  42   7  39   9  35  10  40  10  42   6  44   3  40   5  32   2
 11  38   3  39   4  35   4  38   2  40   9  34   8  32   7  37   8  43   3  40   8  37   3  34   3
 12  37   1  40   6  41   5  43   3  39   4  34   8  34   9  37   8  46  11  38   3  43   3  32   4
 13  42   3  37   4  34   4  41   5  39   7  38   8  32  10  37  13  41   8  37   6  42   4  44   4
 14  35   3  41   4  36   3  44   5  36   5  37  12  32   9  36   9  38  10  43   9  38   4  40   2
 15  43   2  35   2  38   5  45   4  36  10  32   5  44  10  35   5  44   7  45   7  38   8  38   3
 16  40   3  41   4  41   3  40   5  49   7  34  12  35  12  32   7  41   9  38   7  35   4  49   2
 17  47   3  38   5  41   8  41   3  41   6  37   7  34  13  34   8  37   7  40   7  35   4  33   3
 18  57   4  32   2  44   3  43   4  44   8  33  11  41  13  32   8  37   9  51   5  34   5  34   3
 19  42   5  36   2  38   3  46   7  38   4  34   5  34  11  34   9  40   6  43  10  42   3  40   4
 20  39   4  37   4  34   2  41   5  44   9  33  12  40  12  38   9  39   9  39   6  35   6  33   4
 21  39   2  41   5  38   5  40   7  45   6  38  10  32   6  37  11  38   5  44   5  48   3  40   5
 22  44   3  39   4  34   4  34   5  40  11  34  11  36   4  32   8  40   5  41   6  40   5  37   4
 23  39   3  34   4  47   5  45   4  41   6  36   6  36   8  33  12  49   9  43   7  39   2  31   3
 24  39   2  47   5  51   6  38   6  39   5  33  11  36   7  33   7  42  10  50   9  32   4  41   3
 25  38   4  44   3  43   4  48   5  34   8  37  12  36   9  39   5  42   9  44   4  40   4  39   0
 26  50   6  33   6  49   5  42   3  32   3  40  11  35   6  37   5  45   5  43   4  37   4  44   4
 27  42   3  46   4  44   5  42   6  40   4  35   5  34   5  34   6  47  13  38   3  39   3  39   3
 28  43   4  33   4  43   3  39   4  37   6  33  11  37  10  39   7  58   7  37   5  46   4  50   3
 29  35   5  36   6  42   3  41   2  33   9  34  10  38  12  38   7  39   8  42   6  38   3  46   3
 30  42   4  **  **  44   7  40   5  33   9  32   9  31   9  41   8  49   5  37   5  44   6  31   5
 31  41   5  **  **  42   4  **  **  40   6  **  **  34   5  36  10  **  **  40   5  **  **  46   1
