# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3473] GRINNELL-3-SW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia3473
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  39   2  47   5  38   6  43   6  44   4  40   5  37   9  38  12  40   7  48   8  42   2  36   3
  2  30   3  49   5  46   5  41   4  40   8  38   4  37   8  35   5  36  11  52   6  42   3  41   2
  3  31   3  38   6  43   2  57   5  40   5  36   5  38  13  37   9  40  13  43   4  36   3  38   5
  4  41   3  40   1  48   3  51   5  44   8  38  10  34   9  37   7  45   8  40   4  43   3  43   6
  5  37   2  46   2  42   5  45   6  44   4  39   8  41   7  38   7  39   5  41   7  41   4  36   6
  6  39   3  39   3  42   4  45   6  53  12  37   6  38   8  33   5  40   9  43   6  37   5  46   2
  7  40   3  40   2  41   6  45  11  52   5  37  10  37   6  36   4  38  11  45   9  39   4  43   1
  8  34   3  39   4  42   5  46   6  40   3  39   9  33   6  36   8  39   8  45  10  42   4  36   3
  9  50   5  36   3  41   6  42   5  40   5  40   5  32   9  35   9  39   7  45   6  37   5  36   3
 10  36   5  39   3  39   3  42   3  44  12  39   8  35  11  40  14  41   5  41   2  39   4  38   3
 11  41   4  39   6  41   4  47   4  43   4  37   7  32   9  38  12  46   4  45   7  36   3  33   5
 12  37   6  38   6  46   1  47   2  44   5  34   7  37   7  34   7  46   8  47   6  43   4  38   2
 13  41   3  37   4  42   4  41   5  43   4  39   7  33   6  34   9  44   6  40   6  39   4  47   2
 14  41   3  43   3  41   4  47   2  39   6  39  12  36  10  36  10  43   7  42   7  39   4  39   4
 15  43   7  35   2  42   4  42   2  42  11  39   5  35   9  37   9  38   7  44   5  38   4  43   2
 16  39   4  46   3  42   2  40   5  44   7  35   8  38  10  34   7  40   9  43   6  37   3  46   8
 17  46   4  43   4  41   7  46   6  41   8  35  11  34  10  33  10  40   7  39   7  39   3  37   3
 18  40   4  39   3  35   4  44   4  42   7  33   7  34  10  34  11  38   8  48   7  36   6  35   3
 19  42   6  38   5  33   3  46   5  43   6  35   7  33   8  34   7  45   5  42   9  39   3  40   3
 20  39   3  39   3  39   1  39   5  37  10  35   9  36  12  35   7  40  11  43   3  37   4  42   4
 21  40   5  43   5  37   4  47   6  41   8  39   8  34   5  35  10  42   6  44   2  46   5  40   5
 22  44   3  40   5  33   7  36   4  38  10  31  12  32   4  34   7  38   9  45   6  45   6  38   4
 23  38   4  37   2  49   5  46   4  37   7  37  10  39   6  34  10  49   6  40   6  42   2  33   5
 24  40   2  38   5  51   3  39   9  41   8  37   9  33   6  31   7  39   6  41   6  34   3  42   3
 25  40   7  46   5  52   6  43   3  44   8  35  13  37  10  40   5  42   7  47   6  36   4  34   4
 26  43   9  37   5  38   4  43   4  36   3  35   8  35   9  42   5  42   7  42   5  39   4  44   5
 27  48   3  35   4  43   3  44   6  38   8  35   9  35   6  41   5  42   6  42   5  44   2  43   6
 28  42   3  36   3  39   4  40   9  41   5  38  10  38   5  46   4  45   6  42   2  50   4  48   2
 29  36   6  37   0  69   4  41   4  39   5  35   7  38  14  41   6  43   7  44   3  32   3  43   4
 30  42   6  **  **  48   7  44   6  36   8  33  12  35   7  39  13  41   6  39   3  35   2  37   3
 31  41   3  **  **  36   4  **  **  40   3  **  **  37   6  39  11  **  **  46   6  **  **  38   3
