# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2789] FAIRFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2789
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -12  62 -14  75 -15  83  19  89  32  92  42 103  50 104  54 103  42  95  31  78  20  64   6
  2  59 -15  59 -30  74   1  87  16  88  31  91  44  98  49 102  51 100  47  96  26  77  14  66   0
  3  58 -14  67 -31  80   4  83  11  88  31  95  43  98  49 103  52  98  40  91  28  76  10  66  -1
  4  60 -14  55 -19  71 -11  80  12  90  31  96  43 102  46 105  48  97  39  88  31  77   7  71  -1
  5  55 -23  59 -17  68 -13  81  22  89  34  99  42 100  47  96  49  98  40  90  30  68  12  68   4
  6  55 -11  54 -14  71 -11  83   9  86  31  98  45 102  47  97  50  99  42  95  22  74  15  66  -5
  7  57 -15  61 -11  77  -2  80  18  87  31  96  48  98  50 100  48  97  40  86  24  75   1  57 -11
  8  67 -14  62 -11  76  -4  84  20  91  33  97  49  98  54 103  50  95  40  84  25  78  -4  64  -4
  9  62 -13  57 -23  72  -1  84  17  92  29  95  44 100  52  97  50  99  46  83  27  75  11  58 -10
 10  54 -23  63 -13  74   6  84  21  87  28  97  43 104  49  97  50  94  43  89  26  69  15  62  -5
 11  54 -13  67 -14  78   5  83  23  92  34  96  42 101  51  98  48  96  41  88  24  77   7  62 -15
 12  59 -26  71 -14  79  -1  82  21  94  36  97  47 103  54 100  50  95  38  89  27  70   7  65  -9
 13  60  -9  66 -10  74   5  76  24  90  34  97  46 103  52  96  48  95  35  88  26  76   3  62 -11
 14  63 -16  69  -1  74   4  86  21  91  36  99  49 103  48 101  50  91  38  86  27  75   5  61  -8
 15  59 -21  67  -5  74  10  86  24  89  34  97  47 101  51 105  48  96  40  88  28  74   6  57 -15
 16  62 -24  62 -17  75   5  87  24  95  33  95  43  99  52 104  49  93  38  89  27  76   7  58 -12
 17  60 -17  65 -18  76  10  87  25  90  37  97  45 100  52 105  51  95  39  88  26  73  -1  57  -5
 18  58 -17  66 -10  70   7  88  22  93  42  99  48 101  53 106  49  95  39  89  20  75  10  61 -16
 19  67 -20  63 -12  74   7  85  22  91  39  98  49 100  56 101  51  90  33  88  17  70  16  57 -23
 20  52 -21  63  -5  74   9  89  27  92  34 101  48 104  53 102  47  90  30  85  19  73  10  58 -15
 21  66 -21  63  -7  76   4  90  29  89  40 100  44 104  48 101  48  88  34  86  20  68   5  59 -19
 22  62  -8  67  -5  81  15  89  27  92  34  98  48 106  53  96  51  91  31  83  22  68  12  60 -18
 23  56 -18  62  -8  79   5  86  25  91  34  99  50 104  51  97  48  86  29  84  23  69   7  61 -21
 24  61 -11  71  -7  81   2  85  23  90  40  99  49  98  55  98  49  91  32  82  23  64   8  59 -19
 25  63  -8  69  -7  79   3  91  31  94  39 104  47 101  56 100  45  89  37  83  25  65   0  57 -13
 26  63 -11  66 -10  85   3  88  34  95  36  98  50 104  49 100  52  93  33  83  25  72  -1  55 -14
 27  62 -18  72  -5  81  10  88  30  94  36  99  50 105  51 100  47  90  34  76  20  73   4  57 -10
 28  59 -14  65 -10  81   8  88  32  92  39 100  48 106  52 100  43 100  31  74  23  64   1  69 -10
 29  58 -21  72  -1  87   9  90  27  91  36  99  51 105  48 100  44  95  29  77  19  70  -3  67  -5
 30  58 -12 *** ***  87  11  89  33  93  41 101  53 104  45 101  53  92  32  77  19  70  -1  63  -9
 31  70 -18 *** ***  82  14 *** ***  91  40 *** *** 105  40 102  45 *** ***  81  20 *** ***  62 -13
