# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6103] NORTHWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia6103
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1685   1305   1359    750    150     86     21     32    222    478   1157   1483
 1952   1555   1124   1169    547    284     20     14     67    207    664    915   1319
 1953   1463   1234   1033    738    265     27      9      7    167    294    829   1299
 1954   1601    881   1162    488    369     52      2      6    118    513    801   1303
 1955   1528   1345   1150    354    141     61      0      9    109    439   1124   1571
 1956   1613   1356   1182    670    224     22      5     28    190    296    943   1256
 1957   1686   1111   1040    525    242     41      0     15    183    536    978   1191
 1958   1339   1390   1034    525    162     92     10     29    100    352    843   1511
 1959   1669   1418   1074    514    179     26      9      3    176    612   1207   1086
 1960   1427   1314   1393    527    206     38      4      3    169    449    834   1423
 1961   1536   1133   1017    730    299     26      1      4    208    387    921   1465
 1962   1658   1359   1228    639    138     42     15      3    215    396    799   1337
 1963   1823   1368    900    464    233     19      3     29     93    165    754   1654
 1964   1289   1117   1155    534    104     38      0     48    185    491    861   1477
 1965   1639   1427   1414    644    147     12      0     36    280    400    906   1088
 1966   1835   1313    856    680    334     33      1     36    168    459    968   1372
 1967   1469   1430    938    529    367     20     36     50    164    532    981   1291
 1968   1511   1374    769    475    339     46     12     31    140    440    936   1450
 1969   1711   1273   1300    498    214    140      7      0    128    593    929   1437
 1970   1835   1347   1168    563    197     31      8      5    184    480    957   1446
 1971   1771   1331   1137    509    281     10     27     17    146    315    889   1358
 1972   1727   1471   1062    637    191     60     22     40    154    580    974   1607
 1973   1446   1192    761    606    274      9      1      4    148    296    868   1483
 1974   1575   1258   1018    483    292     52      0     32    226    410    911   1290
 1975   1522   1320   1259    742    152     42     17      0    222    347    815   1309
 1976   1521   1012    957    411    222      8      0      9    147    630   1107   1598
 1977   1936   1126    771    321     44     10      0     31     92    521    961   1520
 1978   1840   1513   1075    546    196     24      4      7     74    476    993   1557
 1979   1971   1570   1166    662    249     30      2     31    108    499    978   1197
 1980   1516   1420   1146    515    173     18      0      5    106    579    821   1345
 1981   1388   1104    805    391    228     10     15      7    166    574    826   1491
 1982   1932   1415   1115    677    131     72      0     36    167    451    992   1214
 1983   1394   1089    992    702    320     37      0      0    172    460    876   1849
 1984   1552   1079   1210    564    235      7      5      6    187    398    894   1356
 1985   1628   1329    817    390     71     67      0     20    219    467   1184   1740
 1986   1436   1317    865    415    158      9      0     37    112    446   1089   1268
 1987   1302    908    799    342     82      8      1     61    144    652    782   1229
 1988   1730   1481    930    534     73      8      2     16     83    632    929   1422
 1989   1309   1530   1182    619    269     73      2     14    213    487   1113   1702
 1990   1241   1237    893    614    334     54      9      9    148    560    837   1564
 1991   1748   1187    995    535    236     13     15     26    253    592   1227   1336
 1992   1386   1119   1011    720    228     70     68     88    234    561   1043   1414
 1993   1669   1417   1234    707    296     86      7     26    333    604   1033   1380
 1994   1879   1549    993    600    237     28     17     54    135    439    852   1305
 1995   1557   1288   1022    735    310     52     15      0    251    558   1188   1412
 1996   1708   1387   1257    733    386     74     14     11    236    520   1232   1567
 1997   1724   1297   1084    717    464     12     38     51    174    540   1141   1248
 1998   1478    996   1112    517    133    119      7      3     97    496    876   1240
 1999   1687   1066   1020    578    234     82      2     20    238    561    734   1301
 2000   1581   1118    773    602    209     81     22     19    204    418   1061   1848
 2001   1521   1539   1283    524    239     90      9     28    239    568    600   1170
 2002   1274   1108   1236    637    370     45      5     27    164    696   1000   1252
 2003   1566   1391   1074    590    297     66      9      5    216    515   1005   1253
 2004   1610   1332    891    539    290     88     29    116     96    483    843   1340
 2005   1587   1063   1097    432    337      8     13      0      0      0      0      0
 MEAN   1592   1276   1062    568    233     44     10     24    172    487    950   1400
