# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8266] TIPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia8266
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   2  37   3  41   4  42   7  37   8  37   6  35   9  33   6  40   8  42   7  40   2  34   3
  2  31   4  42   4  38   4  52   7  42   9  42   4  34  13  35   5  38   9  45   7  39   6  31   3
  3  34   4  39   2  36   4  39   5  40   7  41   7  34  12  38   5  44  11  39   5  37   3  35   5
  4  38   4  41   2  39   5  52   7  39  12  36   8  34   4  33   7  42  10  38   4  38   4  44   7
  5  41   2  37   2  35   4  42   6  41  10  35   9  36   7  33   7  41   3  37   7  36   3  31   4
  6  42   1  36   4  39   3  45   9  39  13  33  11  34  11  31  10  43   7  41   6  41   5  44   2
  7  38   1  41   2  34   8  41   9  34   5  43   6  37   6  39   8  35   7  40   6  35   5  40   3
  8  38   6  34   3  44   5  39   6  39   5  35   8  33   9  37   9  43   8  41   8  38   4  29   2
  9  34   4  34   4  39   5  43   8  39   5  35   7  35   9  39  13  42   9  37   6  40   4  36   3
 10  42   6  37   3  42   5  36   5  42  10  39  11  36  12  40  12  35  10  39   7  38   1  33   2
 11  37  11  35   4  34   3  42   7  36   6  36   6  34  11  36  12  40   8  43  10  37   5  31   3
 12  38   2  42   7  40   1  40   2  43   6  31   8  31  12  38   8  43  14  40  13  40   5  33   2
 13  36   1  41   3  37   4  45   5  43   9  36   7  33  11  36   8  36   5  38  11  38   4  39   5
 14  34   2  35   5  35   5  41   7  41   8  35  13  34   9  41  14  45   9  38   8  39   4  31   2
 15  39   3  35   2  35   2  40   5  35   7  34   9  40  11  37  14  37   6  38  11  40   6  44   4
 16  39   4  41   4  37   6  45   6  46  11  36  10  32  13  35   9  39   4  39  10  33   5  38   4
 17  40   4  38   5  37   6  49   9  42   5  39  10  32  10  34  12  37   8  37   9  35   3  47   4
 18  33   2  42   3  37   3  40   4  43   5  37  11  32   9  34  11  37   8  46   7  35   5  33   3
 19  45   2  37   4  39   7  41   7  39   4  37   9  39   8  38   8  41   6  38   4  41   5  36   3
 20  38   3  33   4  38   3  38   8  36  11  42  10  34  11  35  11  36   6  37   4  33   4  36   1
 21  44   3  35   3  41   6  40   6  43   8  33   9  33   7  33  10  38   7  46   9  46   3  43   5
 22  44   3  37   3  43   4  40   7  37   7  37  12  29   7  33   8  35   4  41   5  34   8  35   4
 23  39   4  36   5  39   1  43   2  38   8  36   6  35   7  32  13  45   8  39   7  32   5  29   4
 24  40   3  39   8  41   1  39   7  36   7  34   4  36  15  34  12  41   8  45   4  37   5  41   4
 25  39   2  35   7  42   5  38   6  39  10  34   7  31  10  40   9  39  10  40   4  32   3  35   2
 26  43   6  32   5  43   4  40   8  37   5  34  14  34  10  34   8  46  11  48   3  36   2  38   5
 27  37   4  36   2  40   4  62   7  37   5  34  12  38  10  35   6  40   5  47   4  34   3  32   7
 28  40   5  37   5  41   6  35   7  39   6  36  12  35  12  42   4  46   5  36   6  37   5  38   1
 29  34   2  32  11  36   5  42   6  36   6  33  12  34  16  35   6  39   8  39   5  31   4  43   4
 30  40   3  **  **  38   4  38   6  34  10  34  13  30  13  35  11  41  10  39   4  35   4  43   3
 31  36   3  **  **  39   6  **  **  35   9  **  **  34   5  40  12  **  **  43   6  **  **  35   3
