# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0133] ALGONA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0133   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   5    13 133          10    26 299          166
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    15 288          191
   1956   5    16 137           9    20 264          127
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10     9 282          170
   1960   5    11 132          10    19 293          161
   1961   5     2 122           9    28 271          149
   1962   4    20 110          10    23 296          186
   1963   5    22 142          10    29 302          160
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    13 286          168
   1966   5    10 130          10    17 290          160
   1967   5     6 126           9    28 271          145
   1968   5     5 126          10     4 278          152
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    26 116          10    28 301          185
   1972   4    25 116           9    30 274          158
   1973   5     3 123          10    29 302          179
   1974   5     6 126           9    22 265          139
   1975   4    12 102          10    16 289          187
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10    12 285          187
   1978   5     2 122          10     8 281          159
   1979   4    30 120          10    10 283          163
   1980   4    14 105          10    12 286          181
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    21 294          183
   1983   5    15 135          10    12 285          150
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     6  96          10     3 276          180
   1988   4    19 110          10     4 278          168
   1989   5     6 126           9    23 266          140
   1990   5     1 121          10    10 283          162
   1991   4    10 100          10     6 279          179
   1992   4    27 118          10    17 291          173
   1993   4    10 100          10     2 275          175
   1994   4    29 119          10    25 298          179
   1995   4    27 117           9    22 265          148
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   3    25  84          10    23 296          212
   1999   4    17 107          10     2 275          168
   2000   4    13 104          10     6 280          176
   2001   4    19 109          10     6 279          170
   2002   4    27 117          10     7 280          163
   2003   4    11 101           9    30 273          172
   2004   5     4 125          10     2 276          151
             MEAN=116              MEAN=282     MEAN=166
