# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1277
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  53 -18  57 -18  74 -15  85  11  90  28  89  38  95  46  96  48  95  42  88  28  73  17  68  -4
  2  60 -11  64 -26  74   0  88  13  87  24  90  40  95  50  99  52 101  44  91  27  74   5  65  -5
  3  50 -16  58 -21  75  -2  83   4  85  24  92  38  98  45  96  48 100  33  89  25  76   4  57  -7
  4  49 -19  54 -17  72 -15  77  17  89  29  96  40  98  46  97  41  97  40  88  28  74  -2  58  -4
  5  60 -16  55 -16  70 -23  86  14  89  30  96  45  97  48  96  50  93  41  92  27  71   8  64   1
  6  49 -16  52 -17  73  -7  87  12  89  32  93  39  97  52  96  51  97  40  90  24  74   4  64 -12
  7  51 -22  66 -14  75  -8  86  18  94  28  96  45  98  51  99  48  95  38  88  24  75  -2  60 -13
  8  62 -15  63 -16  73  -8  86  13  90  25 100  39  96  51  96  52  96  40  83  22  79   2  56 -17
  9  60 -18  63 -19  72  -6  85  16  87  29  95  45  99  52  95  47  97  43  83  25  77  14  59 -10
 10  57 -24  71 -13  73  -4  81  16  88  30  97  42  97  49  99  48  92  39  81  24  69   9  60  -6
 11  54 -14  68 -23  67  -7  89  21  89  32  95  43  98  50  95  45  92  37  87  21  69  -9  61 -10
 12  57 -23  64 -17  71 -10  89  13  86  31  97  42  99  47  95  42  90  35  91  24  70   1  54 -12
 13  61 -18  62  -6  70  -3  77  21  90  29  97  40 100  46  94  43  93  34  89  22  76  -6  56 -16
 14  58 -18  65  -9  69  -5  85  21  89  35  96  44 101  48 100  48  91  39  86  24  76  -9  55 -13
 15  56 -22  55 -12  71   2  85  18  89  28  96  41  97  50 100  49  96  36  87  26  69  12  55 -17
 16  53 -22  64 -20  76   7  91  23  89  39  93  43  95  46 101  51  95  39  81  21  73  -2  62 -13
 17  55 -15  67 -17  74   4  86  23  90  33  93  41  97  53 102  48  94  35  82  20  72  -5  62 -13
 18  57 -19  63 -10  73   3  91  20  93  35  99  47  99  53  99  47  91  36  82  23  70   6  62 -18
 19  48 -22  66 -11  78   2  91  24  91  36  99  42 100  53  98  41  92  30  84  12  68   6  58 -19
 20  56 -21  65  -4  78   4  87  25  91  36 100  46 101  49  96  47  90  33  87  16  67   4  55 -20
 21  57 -27  66  -9  67  -2  91  23  90  34 104  41 100  49  98  50  91  30  81  20  69  -1  54 -24
 22  57 -13  67  -9  77   3  94  26  90  30 100  45  99  50  95  51  88  28  83  19  67   6  52 -26
 23  60 -21  62  -8  75   2  87  24  89  38  96  49  97  49  94  43  87  29  82  18  61   4  61 -25
 24  65 -18  66 -10  83  -1  89  23  98  40 101  48  92  53  95  46  85  28  80  22  65   1  54 -22
 25  50 -14  65  -4  79   2  90  24 101  42  96  41  95  52  96  46  90  35  79  20  75  -1  52 -17
 26  59 -14  64 -14  81  -1  89  31  95  36  98  47 100  48 100  48  91  26  83  20  62  -4  57 -11
 27  67 -17  65 -10  80   5  91  28  88  36  97  43 100  52 101  42  91  34  82  17  69  -2  54  -7
 28  52 -20  66 -16  84   6  90  24  89  35 100  50  99  52  97  38  90  27  82  15  60  -8  60  -4
 29  53 -25  65  -7  87   2  87  19  93  41  96  48 100  48  96  47  90  24  78  20  66  -5  57 -11
 30  53 -20 *** ***  85   6  88  26  91  38  96  49 103  44  97  48  89  29  79  15  65  -8  56 -15
 31  57 -19 *** ***  85  11 *** ***  91  38 *** *** 104  48  97  41 *** ***  78  16 *** ***  56 -19
