# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1731] COLUMBUS-JCT-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1731
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1354   1073   1048    538    124     46      5      5    152    362    963   1284
 1952   1262    955    972    421    211     10      0     16    113    547    734   1116
 1953   1256    972    850    591    204      4      2      2     87    234    659   1087
 1954   1318    781    937    328    284     39      0      5     65    415    663   1112
 1955   1340   1143    912    257    131     64      0      3     96    396   1001   1279
 1956   1331   1118    889    515    129     20      3      4     95    161    776   1106
 1957   1473    928    885    417    156     26      0      2    136    456    820    983
 1958   1274   1341    898    420    129     36      3     17     82    308    664   1304
 1959   1503   1096    845    436    120     12      5      0     92    450    976    926
 1960   1246   1246   1295    375    175     18      0      0     52    333    670   1184
 1961   1308    944    786    582    231     21      0      0    123    284    721   1262
 1962   1483   1109    986    443     50     16      3      0    112    301    723   1224
 1963   1649   1230    687    308    167      6      4     12     53     82    616   1534
 1964   1068   1061    901    370     61     19      1     21     95    384    605   1236
 1965   1352   1111   1186    421     71     11      0     18    110    324    681    894
 1966   1531   1076    729    489    245     20      0     10    118    363    671   1148
 1967   1177   1182    739    366    278      8     19     23    126    402    829   1087
 1968   1298   1190    639    365    213     12      3      8     68    372    797   1194
 1969   1414   1002    978    327    152     57      0      0     77    450    757   1207
 1970   1561   1030    927    384     89     18      8      0     84    323    786   1111
 1971   1506   1088    919    378    215      0     14      5     95    167    715   1009
 1972   1381   1227    840    450    146     29     11     13     73    422    860   1301
 1973   1190    972    593    424    184      0      0      1     62    194    711   1228
 1974   1336   1002    759    337    182     53      0      7    166    303    738   1120
 1975   1210   1079   1015    539     92     19      5      0    170    273    557   1042
 1976   1341    799    711    334    198      5      0      6     90    532    979   1374
 1977   1739    990    634    270     45      9      0      6     42    389    772   1299
 1978   1621   1376   1001    393    206     10      0      3     48    396    733   1245
 1979   1751   1403    851    529    153      6      3     12     59    309    760   1001
 1980   1267   1252    904    440    104     19      0      0     71    450    722   1145
 1981   1206    994    714    252    199      0     10      3     78    381    667   1199
 1982   1655   1156    912    542     63     33      0      7    106    311    741    951
 1983   1167    902    773    573    204     15      0      0     92    339    665   1609
 1984   1359    851   1039    474    205      0      3      6    143    278    710   1031
 1985   1546   1187    679    296     66     25      0      6    124    331    905   1545
 1986   1205   1189    686    302    105      2      0     26     47    333    885   1073
 1987   1189    795    657    308     47      5      1     19     63    467    618   1041
 1988   1354   1239    747    387     42      8      0     10     36    536    732   1115
 1989    987   1338    844    434    207     29      0      5    149    343    787   1537
 1990    983    929    675    460    211     23      3      3     94    380    597   1257
 1991   1459    923    692    330    111      0      0      1    140    391    959   1074
 1992   1087    883    724    458    173     26      3     47    136    399    866   1168
 1993   1305   1188    946    508    121     53      0      9    180    425    833   1131
 1994   1557   1178    773    396    169     15      0     13     83    315    668   1014
 1995   1394   1060    752    505    200      9      7      0    162    364    965   1208
 1996   1386   1139    990    484    247     32      2      0    130    325    951   1213
 1997   1441    997    732    556    280     11      7      8     62    400    861   1134
 1998   1204    762    840    411     62     51      0      0     28    325    648   1023
 1999   1397    839    857    369    109     27      0      2    133    345    552   1099
 2000   1264    871    616    385     92     24      2      0     95    264    879   1614
 2001   1318   1169    953    260    140     50      0      0    125    396    443    984
 2002   1043    902    894    447    228     12      0      2     46    500    832   1042
 2003   1355   1190    850    375    169     34      0      1    127    347    750   1059
 2004   1356   1106    673    365    107     19      0     36     35    309    669   1166
 2005   1319    903    878    334    232      1      1      0      0      0      0      0
 MEAN   1347   1063    840    412    155     20      2      7     97    355    756   1173
