# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1402] CHARLES-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1402
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  37   4  34   5  43   5  40   3  39   6  41   8  33   8  36   8  40   8  49   5  38   3  36   2
  2  32   3  45   5  34   4  44   3  41   6  38   6  30  10  32   8  37   8  41  10  41   4  35   4
  3  36   4  32   3  34   3  35   5  41   8  37   7  33  11  32  10  39  12  38   6  39   3  28   2
  4  35   4  41   4  37   2  46   5  44   9  39   9  35  11  30   8  42  10  42  11  38   5  32   4
  5  36   2  39   4  37   3  52   6  48   9  39  11  38   9  35   7  40  12  47   7  39   6  29   3
  6  36   3  38   4  40   3  38   6  44   8  38  12  37  13  41  10  39  12  42   5  40   6  37   4
  7  32   5  33   5  39   8  43   4  41   4  36   8  33   5  38  10  40   8  39   6  39   6  32   4
  8  36   5  35   5  38   4  38   5  45   6  40   8  32   6  36   6  36   7  38   5  44   3  31   2
  9  34   6  37   3  39   5  42   5  43   7  38   8  32  12  37  13  49   7  38   6  33   4  36   3
 10  38   4  35   3  36   2  40   4  41   8  38  12  33   7  38  10  42  12  40   5  33   3  31   4
 11  39   4  39   4  35   4  46   7  34  10  39   8  32   8  35  13  38   8  41   6  42   2  36   4
 12  49   4  37   3  30   5  42   7  39   4  36   4  32  12  36   9  46   5  43   8  36   4  34   5
 13  40   4  37   3  37   4  43   6  44   6  37  15  34  10  34   7  40   6  42   6  43   4  41   3
 14  29   4  37   4  40   3  42   5  39   9  34  13  35   7  39   5  41   6  44   5  37   3  38   3
 15  47   4  33   6  42   5  45   4  39   7  39   9  32   7  39  12  37   8  42   8  35   4  36   4
 16  36   3  37   5  41   5  46   7  51   9  36  14  33  10  33   6  43   7  45   6  37   4  37   5
 17  41   2  35   3  34   5  48   6  41   7  36  11  35  13  34   8  37   8  36   4  34   2  33   3
 18  50   3  35   2  33   3  47  10  45   5  38   8  32  12  35  11  37   9  44   6  37   4  35   2
 19  41   4  34   3  36   5  50   6  39   4  37   9  36  14  32  13  42   7  42   6  50   6  30   2
 20  39   4  37   4  35   5  42   6  40  12  35   9  28  13  37  10  37   6  42   4  28   5  33   3
 21  44   4  40   2  35   2  43   8  41  10  35   5  34   9  35   8  37   8  40   8  34   4  36   3
 22  45   4  37   3  42   4  43   5  36   2  34  11  32   9  33  10  44   8  42   3  35   4  27   3
 23  38   5  40   3  39   1  42   8  36   9  33  12  33   8  31   7  40   5  38   6  30   5  32   4
 24  37   5  46   2  43   6  41   6  35   8  33  12  36  11  37   9  45   8  45   4  39   4  44   2
 25  38   5  36   4  38   5  37   2  35   7  34  15  38  14  34   7  43  11  43   6  36   3  28   2
 26  36   5  34   6  43   7  44   9  38   5  37   7  36  14  35   9  40   8  44   6  35   5  41   5
 27  37   3  43   6  45   5  43   8  42   4  34   9  36  12  36  12  39   9  43   5  36   3  37   2
 28  43   4  38   5  42   3  42   7  37   8  39   8  34  12  36  10  41   4  36   6  30   3  37   3
 29  35   4  34  14  46   4  44   6  42   9  37   9  37  14  38   9  43   4  40   5  32   3  38   3
 30  37   5  **  **  47   5  48   6  34   9  30  11  34  11  36  11  48   8  40   2  36   4  38   5
 31  40   2  **  **  43   4  **  **  36  12  **  **  38  10  38   6  **  **  41   5  **  **  32   4
