# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8266] TIPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia8266
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  45 -12  50 -25  63 -19  78  18  91  29  91  38 102  47 101  51 100  43  89  26  77  16  62  -4
  2  46 -18  55 -28  70  -3  85  15  88  29  92  40  96  47 100  48  98  45  93  24  78  12  65   0
  3  54 -17  47 -30  73  -9  80  14  88  31  91  42  95  50 100  42  96  40  89  25  75  10  66  -6
  4  56 -14  55 -30  68 -12  76  10  91  29  95  42  96  45 100  46  96  37  92  27  76   6  66  -5
  5  57 -25  55 -23  67 -13  78  12  89  32  92  42 100  45  93  46  95  36  88  30  75   5  70  -5
  6  53 -22  53 -20  69  -9  81  10  85  29  93  45  96  44  95  48  96  41  92  22  70  14  65  -7
  7  49 -17  56 -11  73  -6  86   9  88  30  97  43  99  46  97  45  97  38  86  24  73   2  58 -12
  8  52 -17  54 -14  78  -7  79  16  90  29  97  44 100  48  97  46  95  40  85  24  74   3  54  -6
  9  60 -22  58 -21  76  -9  81  15  92  29  94  42  97  51  95  46 101  41  82  24  78   5  53 -17
 10  57 -25  55 -16  73  -1  78  19  88  30  95  42  99  48 100  47  93  40  88  25  76  13  58 -13
 11  49 -20  57 -15  65   3  83  17  89  32  96  37  97  46  96  46  92  36  88  22  73   6  59 -15
 12  55 -25  63 -14  75   0  83  20  91  31  96  45  99  48  94  44  94  37  87  25  69   9  57 -14
 13  58 -13  64 -15  79  -3  82  18  88  32  96  44  98  52  93  44  92  35  85  25  71   3  58 -14
 14  52 -19  64  -8  70   0  76  18  88  32  97  47  98  44  99  47  93  35  89  27  74   3  60 -13
 15  57 -22  59 -10  72   3  88  22  91  34  94  45 101  52 101  44  95  36  88  25  72   2  59 -17
 16  55 -23  60 -11  73   4  88  22  89  31  92  41  95  51 101  44  92  36  85  25  74   6  56 -16
 17  54 -21  65 -19  75   7  87  23  91  36  96  42  95  52 103  47  93  35  87  23  71  -3  65 -13
 18  54 -21  62 -16  74   7  87  19  91  38  99  48  96  53  98  46  94  36  87  20  74   6  55 -18
 19  55 -24  58 -11  69   5  87  21  93  36 101  47  97  51 100  48  92  34  87  17  71  13  55 -24
 20  49 -22  62 -10  75   7  88  24  92  34 100  42  99  50 100  45  89  28  86  17  67  10  57 -17
 21  59 -22  55 -11  75   3  87  21  93  38 100  40 100  51  99  47  87  28  84  21  70   2  59 -23
 22  57 -22  63  -7  73  12  93  24  93  31  94  45 100  50  95  46  90  30  84  21  65   8  57 -22
 23  55 -22  57  -7  73   6  92  20  90  37  95  47  95  47  96  46  82  28  85  21  66   5  57 -22
 24  60 -12  60 -11  74   0  85  22  90  38  95  46  96  53  95  44  90  29  82  21  63   7  57 -25
 25  60 -11  66 -12  73   2  89  28  93  37  99  47  94  51  95  42  89  30  79  24  60   4  54 -18
 26  56 -18  67 -11  79   7  87  30  95  31  97  50 101  45  99  47  88  31  83  18  65  -2  51 -16
 27  60 -16  61  -6  83  10  87  23  91  34  97  43 103  49 101  45  90  27  78  15  67   2  55 -11
 28  61 -21  66 -11  80  16  88  27  89  36  97  48 101  52 100  41  97  29  76  16  66  -6  66 -15
 29  53 -22  58  -4  87   8  91  24  94  32  97  50 103  47  96  41  96  29  74  15  60  -6  65 -11
 30  54 -22 *** ***  81   8  90  28  94  39  98  48 103  46  99  47  92  26  77  17  66  -6  56 -11
 31  66 -25 *** ***  81  10 *** ***  90  42 *** *** 103  46 100  42 *** ***  81  20 *** ***  60 -16
