# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6327] OSKALOOSA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6327   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    29 302          192
   1954   4     4  94          10    18 291          197
   1955   4     7  97          10    19 292          195
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    20 293          189
   1958   4    29 119          10    30 303          184
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   3    22  81          10    29 302          221
   1964   4    10 101          10     6 280          179
   1965   3    31  90          10    24 297          207
   1966   5    10 130          10     6 279          149
   1967   4    24 114          10    27 300          186
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    17 290          200
   1970   5     2 122          10    16 289          167
   1971   4     7  97          11     4 308          211
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4     6  96          10    19 292          196
   1976   5     3 124          10     8 282          158
   1977   4     6  96          11    10 314          218
   1978   3    27  86          10     8 281          195
   1979   4    10 100          10     5 278          178
   1980   4    14 105          10    28 302          197
   1981   3    23  82          10    18 291          209
   1982   4    10 100          10    20 293          193
   1983   4    19 109          11     5 309          200
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10     8 281          187
   1988   4    24 115          10    22 296          181
   1989   4    13 103          10    19 292          189
   1990   4    17 107          10    19 292          185
   1991   3    30  89           9    20 263          174
   1992   4    12 103          10    17 291          188
   1993   4     6  96          10    10 283          187
   1994   4     7  97          10    26 299          202
   1995   4     5  95          10    22 295          200
   1996   4    23 114          10    30 304          190
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    28  87          10    18 291          204
   2000   4    13 104          10     7 281          177
   2001   4     2  92          10    17 290          198
   2002   4     6  96          10    16 289          193
   2003   4    10 100          10     2 275          175
   2004   4    14 105          11    12 317          212
             MEAN=101              MEAN=293     MEAN=192
