# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8706] WATERLOO
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia8706
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1567   1333   1649    940    216    313     80    174    176    587   1702   1393
 1952   1487    985   1030    471    226      8      1     96    101    731    812   1206
 1953   1335   1093    908    671    201    153      5      5    116    274    742   1163
 1954   1439    835   1321    420    326     46      0      3     75    447    737   1210
 1955   1423   1269   1016    309    119     46      0      3    102    423   1080   1478
 1956   1511   1283   1081    616    222     26      5     26    173    263    891   1253
 1957   1642   1049    971    491    253     45      0      9    177    519    950   1154
 1958   1345   1408   1000    525    170     74     11     37    127    358    814   1492
 1959   1614   1327   1013    527    155     20      7      0    152    541   1130   1012
 1960   1409   1304   1436    488    215     46      6      4    135    460    814   1387
 1961   1521   1056    937    697    303     26      0      4    190    352    844   1442
 1962   1656   1352   1210    567    109     26     19      9    213    394    817   1349
 1963   1803   1395    866    445    212     16      8     26    104    163    726   1695
 1964   1261   1160   1135    536    121     43      1     56    187    536    815   1423
 1965   1584   1360   1336    621    187     35      5     62    212    418    803   1005
 1966   1775   1225    817    641    341     26      0     36    157    444    879   1316
 1967   1389   1371    887    526    363     29     50     77    213    580    982   1239
 1968   1459   1325    794    440    345     44     15     37    169    470    941   1439
 1969   1616   1205   1207    497    223    137     10      6    156    604    943   1478
 1970   1855   1335   1114    541    185     34     17      8    178    472    909   1415
 1971   1779   1368   1100    557    362     16     39     44    150    335    909   1274
 1972   1699   1540   1061    621    202     59     25     31    162    578    954   1516
 1973   1433   1136    719    594    271      2      0      2    157    321    835   1387
 1974   1484   1227    997    477    302     56      0     31    247    427    851   1259
 1975   1442   1281   1245    666    144     31     22      2    269    416    777   1232
 1976   1502   1015    903    447    269     16      3     28    182    670   1152   1621
 1977   2018   1168    772    406     90     24      2     60    151    590    930   1496
 1978   1932   1615   1142    545    230     24      2      9     83    475    923   1410
 1979   1903   1548   1032    620    245     21      3     15     73    437    882   1138
 1980   1426   1400   1075    500    210     27      0      3    127    584    827   1327
 1981   1418   1110    823    376    240      9     11     28    157    581    774   1408
 1982   1905   1315   1014    668    101     65      0     30    175    429    903   1088
 1983   1269   1042    891    653    285     37      0      0    163    495    835   1811
 1984   1517   1005   1199    555    242      5     13     12    218    399    841   1272
 1985   1625   1325    802    378    114     57      1     23    197    456   1110   1741
 1986   1416   1349    833    412    168     12      0     46    101    458   1081   1262
 1987   1349    922    800    411    109      8      2     46    116    618    725   1179
 1988   1606   1402    894    516     91     15      3     19     85    646    850   1291
 1989   1172   1463   1017    550    243     41      0      9    195    421   1000   1982
 1990   1112   1069    793    548    283     38      6      5    136    508    739   1453
 1991   1647   1099    842    457    163      5      4      7    222    498   1086   1202
 1992   1236    984    856    562    190     34     25     78    183    447    940   1288
 1993   1449   1266   1070    574    171     52      0      5    219    481    926   1231
 1994   1786   1402    882    491    163     15      3     41     90    347    748   1202
 1995   1463   1170    851    611    213     25      8      0    185    480   1059   1286
 1996   1552   1273   1080    597    298     33      3      0    146    445   1114   1442
 1997   1595   1168    913    620    327      3     19     14    100    471   1015   1189
 1998   1316    857    972    455     79     76      0      1     58    406    755   1130
 1999   1549    905    905    445    142     34      0      8    169    458    666   1213
 2000   1402    990    701    473    133     38      8      5    142    345    976   1750
 2001   1441   1344   1131    386    183     60      6     10    175    485    512   1076
 2002   1090   1013   1043    527    266     13      0     10     88    588    909   1119
 2003   1427   1287    941    462    211     30      0      4    180    438    883   1172
 2004   1502   1225    778    474    175     52     19     74     77    438    762   1229
 2005   1477   1009    919    379    274      3      3      0      0      0      0      0
 MEAN   1521   1217    995    527    212     41      9     26    154    467    900   1338
