# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4894] LOGAN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4894   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   3    25  84          10    31 304          220
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    19 293          192
   1961   4    16 106          10    26 299          193
   1962   4    13 103          10    25 298          195
   1963   3    21  80          10    29 302          222
   1964   3    31  91          10     9 283          192
   1965   3    30  89          11     4 308          219
   1966   4    21 111          10    16 289          178
   1967   5     2 122          10    11 284          162
   1968   4    10 101          10     4 278          177
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    16 289          195
   1971   4     6  96          10    31 304          208
   1972   4     4  95          10    19 293          198
   1973   4    11 101          10    29 302          201
   1974   4     8  98          10     2 275          177
   1975   4    11 101          10    29 302          201
   1976   3    17  77          10     8 282          205
   1977   4     6  96          10    16 289          193
   1978   3    26  85          10    28 301          216
   1979   4     7  97          10    13 286          189
   1980   4    13 104          10    12 286          182
   1981   3    23  82          10    22 295          213
   1982   4    22 112          10    21 294          182
   1983   4    18 108          10    14 287          179
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10    20 293          188
   1990   4    17 107          10    10 283          176
   1991   3    30  89          10    15 288          199
   1992   4    22 113          10    17 291          178
   1993   4     5  95          10    10 283          188
   1994   4     7  97          10    25 298          201
   1995   4     5  95          11     2 306          211
   1996   4    23 114          10    31 305          191
   1997   5    13 133          10    27 300          167
   1998   3    21  80          11     6 310          230
   1999   3    27  86          10     4 277          191
   2000   4     9 100          10     6 280          180
   2001   4     2  92          10    27 300          208
   2002   4     9  99          10    31 304          205
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     2 276          171
             MEAN= 99              MEAN=292     MEAN=193
