# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5796] MOUNT-PLEASANT
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5796   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10     8 281          168
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10    29 302          185
   1954   4     9  99          10    28 301          202
   1955   4     7  97          10    31 304          207
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   4    16 106          10    26 299          193
   1962   4    16 106          10    24 297          191
   1963   4    24 114          10    29 302          188
   1964   4     9 100          10     6 280          180
   1965   4    19 109          10    12 285          176
   1966   5    10 130          10    17 290          160
   1967   5     7 127           9    29 272          145
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   4     7  97          10    16 289          192
   1971   4     7  97          11     4 308          211
   1972   4     8  99          10    15 289          190
   1973   4    13 103          11     3 307          204
   1974   4    24 114          10     2 275          161
   1975   4    12 102          10    19 292          190
   1976   4    12 103          10     8 282          179
   1977   4    29 119          10    16 289          170
   1978   3    27  86          11     7 311          225
   1979   4     7  97          10    13 286          189
   1980   4    15 106          10    25 299          193
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    22 295          184
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10     3 276          182
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    19 292          184
   1991   3    30  89           9    20 263          174
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    22 295          200
   1996   4    14 105          10    19 293          188
   1997   4    14 104          10    22 295          191
   1998   3    24  83          11     4 308          225
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    16 289          193
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     5 279          174
             MEAN=105              MEAN=290     MEAN=185
