# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia1354
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31  15  34  15  44  23  56  35  68  45  76  55  85  64  86  63  82  60  73  49  58  38  42  25
  2  32  16  31  14  44  24  57  36  70  47  75  54  85  64  86  64  82  60  72  49  56  37  44  26
  3  31  15  31  13  44  25  57  35  69  47  76  54  85  64  86  65  82  60  70  48  55  35  43  25
  4  31  13  34  15  44  24  55  34  70  48  77  55  86  65  85  63  81  59  69  47  52  34  42  25
  5  31  13  34  15  42  23  57  35  72  49  80  57  85  63  84  63  80  58  68  46  52  32  43  25
  6  30  14  33  15  43  23  61  36  70  48  79  59  86  63  84  63  80  58  67  46  51  33  40  22
  7  28  10  34  14  43  22  62  37  70  48  81  59  86  64  84  63  82  59  67  44  53  32  38  21
  8  29  11  33  15  44  23  59  37  70  49  81  60  87  65  85  64  81  58  67  45  53  33  37  21
  9  30  11  35  16  45  24  58  35  70  48  79  59  86  65  84  63  80  59  67  44  52  32  35  19
 10  28  11  37  17  46  26  58  37  72  49  81  59  86  64  84  62  79  56  67  42  52  30  36  18
 11  30  13  35  16  47  28  61  39  72  49  81  60  86  65  83  61  79  56  68  44  52  32  36  19
 12  32  14  36  17  47  28  58  38  72  49  81  61  87  66  83  60  79  55  68  45  50  31  35  17
 13  33  14  38  18  46  27  59  38  71  49  83  61  87  65  84  62  78  55  68  45  51  32  35  17
 14  31  15  38  20  47  28  60  40  72  51  82  61  86  66  84  62  76  54  68  46  51  32  34  18
 15  31  13  36  19  48  27  63  39  73  50  80  61  86  64  84  63  75  53  67  45  53  33  34  18
 16  32  13  37  18  49  28  64  41  74  52  81  60  87  65  84  64  74  53  67  44  51  32  36  18
 17  31  13  39  19  48  29  64  41  75  53  82  60  87  65  84  64  75  54  65  43  51  31  34  18
 18  31  13  40  22  49  29  65  42  75  53  83  61  88  67  85  64  76  54  62  40  50  31  33  17
 19  32  13  40  22  48  30  65  43  75  52  84  62  88  67  84  64  75  54  62  39  49  31  34  18
 20  30  13  41  21  49  30  66  44  76  53  83  61  87  66  83  61  74  52  64  41  48  29  33  17
 21  31  13  40  21  48  28  65  44  75  53  83  61  86  66  83  62  72  50  65  43  47  28  33  16
 22  34  15  40  21  51  29  65  43  74  54  82  62  86  66  84  62  71  49  66  43  48  28  33  17
 23  34  14  39  23  51  30  66  43  75  53  83  61  86  65  83  62  70  48  62  42  46  27  33  17
 24  32  13  40  22  50  30  67  43  75  53  83  61  86  65  83  61  70  49  61  40  46  26  33  14
 25  32  14  41  22  50  30  68  45  74  53  84  63  87  65  85  61  72  50  61  40  45  27  32  15
 26  30  12  44  23  51  31  69  46  73  53  85  63  86  65  85  62  72  49  62  39  45  27  33  17
 27  29  12  43  23  56  33  68  46  74  54  84  63  87  65  84  63  72  48  61  40  43  25  34  17
 28  31  12  43  23  56  34  66  44  74  54  86  64  86  65  85  62  72  48  60  37  39  21  34  18
 29  32  13  46  21  53  34  67  45  75  55  85  64  86  64  85  62  72  49  60  37  41  23  34  17
 30  32  12 *** ***  54  33  68  45  77  55  85  63  86  64  84  63  73  48  60  40  42  24  32  15
 31  35  13 *** ***  57  35 *** ***  77  56 *** ***  87  64  83  61 *** ***  58  40 *** ***  32  15
